,date,df_heading,text,SourceTag,Heading NER,Text NER,hf_heading,heading labels,heading scores
477,"August 23, 2023 10:50 AM IST","Business cycle funds are booming, but should you invest?","From one in December 2020, there are about 10 funds under the cyclical theme now. Moneycontrol takes a look at the pros and cons of the category which is gaining traction with the expansion of the economy",mutual_fund_news2,[],"['December 2020', 'about 10', 'Moneycontrol']","Business cycle funds are booming, but should you invest?","['positive', 'negative']","[0.7447750568389893, 0.25522494316101074]"
478,"August 28, 2023 06:29 PM IST",Hot small-cap pharma and healthcare stocks that MFs hold currently,Active fund managers are particularly interested in the small- and mid- cap segment of pharmaceutical and healthcare businesses,mutual_fund_news2,['MFs'],[],Hot small-cap pharma and healthcare stocks that MFs hold currently,"['positive', 'negative']","[0.9903467893600464, 0.009653189219534397]"
479,"August 23, 2023 07:09 AM IST","Why gold is a good asset class now, as the US heads for a slowdown","Volatile stock markets and depleted household savings in the US have only led to an increase in household borrowings and credit card debt. Going forward, the consumer’s support to the US economy is expected to dwindle. To protect from such external shocks, gold is a good asset diversifier.",mutual_fund_news2,['US'],"['US', 'US']","Why gold is a good asset class now, as the US heads for a slowdown","['positive', 'negative']","[0.985942542552948, 0.01405743695795536]"
480,"August 22, 2023 06:37 PM IST",Digital investment platform FundsIndia sells majority stake to Westbridge Capital,The platform now intends to launch pan-India branches to support its Independent Financial Advisors and their institutional partners.,mutual_fund_news2,"['Digital', 'FundsIndia', 'Westbridge Capital']","['pan-India', 'Independent Financial Advisors']",Digital investment platform FundsIndia sells majority stake to Westbridge Capital,"['positive', 'negative']","[0.5943078398704529, 0.4056921601295471]"
481,"August 22, 2023 12:56 PM IST",Can Shriram Mutual Fund rise from its comatose state and be counted?,"With assets of just Rs 284 crore, Shriram Mutual Fund is India’s smallest fund house. Yet it is one of India’s oldest fund houses and the first fund house to ever get listed on the stock exchange. The fund house is now waking up, but  it’s a long walk ahead",mutual_fund_news2,[],"['Rs 284', 'Shriram Mutual Fund', 'India', 'India', 'first']",Can Shriram Mutual Fund rise from its comatose state and be counted?,"['negative', 'positive']","[0.8331437110900879, 0.1668563187122345]"
482,"August 22, 2023 07:50 AM IST",How diversification helps when investing for your child's education,A good way to diversify one’s portfolio is by investing in different categories of mutual funds according to one’s risk appetite. A balance of debt and equity can help mitigate risk.,mutual_fund_news2,[],[],How diversification helps when investing for your child's education,"['positive', 'negative']","[0.9668486714363098, 0.03315137326717377]"
483,"August 18, 2023 10:42 AM IST",Why are investors selling ESG funds?,"Environment, Social and Governance focused mutual fund schemes have seen net outflows worth nearly Rs 1,060 crore this year, at a time when the overall MF industry saw inflows worth Rs 1,83,000 crore, as per a Morningstar report",mutual_fund_news2,['ESG'],"['Governance', 'Rs 1,060', 'this year', 'Rs 1,83,000', 'Morningstar']",Why are investors selling ESG funds?,"['negative', 'positive']","[0.9713515043258667, 0.028648490086197853]"
484,"August 19, 2023 08:41 AM IST","MF investment in these 12 midcaps, smallcaps surges 3-fold and more in 6 months","Although equity markets hitting all-time highs, Mutual funds continue adding midcap and smallcap stocks with quality businesses and healthy growth prospects",mutual_fund_news2,"['12', '3-fold', '6 months']",[],"MF investment in these 12 midcaps, smallcaps surges 3-fold and more in 6 months","['positive', 'negative']","[0.970508873462677, 0.029491055756807327]"
485,"August 17, 2023 07:33 AM IST","Greed is creeping in now. Instead, it’s time to fix your past mistakes: Nishant Agarwal of ASK Private Wealth","While there may be one or two interest rate hikes in the US and India, these are priced in, says Nishant Agarwal, Senior Managing Partner, ASK Private Wealth. Expect equities to give a long-term average return of around 15 percent, he says. Agarwal also throws some light on the themes he likes",mutual_fund_news2,"['Greed', 'Nishant Agarwal']","['one', 'two', 'US', 'India', 'Nishant Agarwal', 'Managing Partner', 'around 15 percent']","Greed is creeping in now. Instead, it’s time to fix your past mistakes: Nishant Agarwal of ASK Private Wealth","['negative', 'positive']","[0.8505188226699829, 0.14948122203350067]"
486,"August 16, 2023 08:12 AM IST",The pros and cons of the special situations investment strategy,"For the average investor, special situation investment requires a great deal of analytical expertise, capacity to hold on to the commitment and the ability to take risks. A diversified portfolio might make more sense, say experts",mutual_fund_news3,[],[],The pros and cons of the special situations investment strategy,"['positive', 'negative']","[0.5959110260009766, 0.4040890038013458]"
487,"August 17, 2023 09:36 AM IST",Cautious of market highs: Here are the most sold small-cap stocks by MFs,"Experts are cautions that markets are trading near all-time high levels, currently. Aggressive fund flows and positive sentiments have pushed the valuation above their fair value. Many small cap stocks look expensive and way ahead of their fundamentals",mutual_fund_news3,['MFs'],[],Cautious of market highs: Here are the most sold small-cap stocks by MFs,"['negative', 'positive']","[0.9583894610404968, 0.04161052033305168]"
488,"August 14, 2023 09:15 AM IST",Should you invest in infrastructure mutual funds? Know the risks and opportunities,"Infrastructure as a sector is cyclical. Revenues of infrastructure companies depend upon economic growth and take a hit when the economy is down. Hence, mutual funds investing in infrastructure companies fall or go up swiftly and their year-on-year returns can vastly vary. It is thus important to take calculated bets.",mutual_fund_news3,[],[],Should you invest in infrastructure mutual funds? Know the risks and opportunities,"['negative', 'positive']","[0.5334805250167847, 0.46651944518089294]"
489,"August 14, 2023 08:42 AM IST",Fund Funda: Why Nippon India MF’s Shailesh Raj Bhan is bullish on innovative firms,"The Nippon India Innovation Fund will invest in innovative firms after its NFO ends. It’s a high-risk, high-return play meant for savvy investors who can withstand volatility. While the fund house’s resurgence might instill some confidence, it may be prudent to be patient.",mutual_fund_news3,['Nippon India MF’s'],"['The Nippon India Innovation Fund', 'NFO']",Fund Funda: Why Nippon India MF’s Shailesh Raj Bhan is bullish on innovative firms,"['positive', 'negative']","[0.9975998401641846, 0.002400165656581521]"
490,"August 14, 2023 04:06 PM IST","Why ICICI Pru’s Anand Shah sees more jobs, higher income coming soon","The rise of India’s manufacturing sector in the wake of China’s waning importance as the world's factory is key to the former’s growth. This is bound to create more jobs in not just businesses that face consumers, but also in B2B industries.",mutual_fund_news3,[],"['India', 'China']","Why ICICI Pru’s Anand Shah sees more jobs, higher income coming soon","['positive', 'negative']","[0.9945946335792542, 0.00540538877248764]"
491,"August 14, 2023 02:15 PM IST","Mid-cap, micro-cap and small-caps look expensive; stick with large-caps now: Nilesh Shah","The current market rally has been driven by sentiments that have turned distinctly positive for India. India, which moved from 10th largest economy in 2014 to 5th largest economy in 2022, is destined to move to 3rd largest economy in the next few years. But investors must remain disciplined and not cross their Laxman-Rekha.",mutual_fund_news3,['Nilesh Shah'],"['India', 'India', '10th', '2014', '5th', '2022', '3rd', 'the next few years']","Mid-cap, micro-cap and small-caps look expensive; stick with large-caps now: Nilesh Shah","['negative', 'positive']","[0.9719021320343018, 0.028097929432988167]"
492,"August 12, 2023 11:24 AM IST",Why Max Life Nifty Smallcap Quality Index Fund is a smart investment decision?,Index investing makes more sense for small caps than trying to pick individual small-cap stocks from a universe of close to 5000 companies.,mutual_fund_news3,[],"['close to', '5000']",Why Max Life Nifty Smallcap Quality Index Fund is a smart investment decision?,"['positive', 'negative']","[0.98044353723526, 0.01955646649003029]"
493,"August 11, 2023 09:09 PM IST",Abans Holdings gets board's nod to enter mutual funds space,"This subsidiary will focus on lending business operations, strengthening the company’s foothold in the lending segment. Abans Holdings is looking to become a dominant player in alternative investments.",mutual_fund_news3,['Abans Holdings'],['Abans Holdings'],Abans Holdings gets board's nod to enter mutual funds space,"['positive', 'negative']","[0.8774811625480652, 0.12251878529787064]"
494,"August 11, 2023 09:01 PM IST","Zerodha AMC gets final nod, Vishal Jain to head as CEO: Nithin Kamath","""Keep an eye out for our first NFO,"" Kamath said, as he confirmed that the AMC which Zerodha is setting up with Smallcase has received the final regulatory approval.",mutual_fund_news3,"['Zerodha AMC', 'Vishal Jain', 'Nithin Kamath']","['NFO', 'Kamath', 'AMC', 'Zerodha', 'Smallcase']","Zerodha AMC gets final nod, Vishal Jain to head as CEO: Nithin Kamath","['positive', 'negative']","[0.7743016481399536, 0.22569838166236877]"
495,"August 11, 2023 06:05 PM IST",SEBI reduces exit option window to 15 days in case of change in control of AMC,SEBI has reduced the exit window period to not less than 15 calendar days in case of change in control of AMC. The regulator has asked the AMCs to make necessary changes to facilitate implementation of the same before September 11,mutual_fund_news3,"['15 days', 'AMC']","['less than 15', 'AMC', 'September 11']",SEBI reduces exit option window to 15 days in case of change in control of AMC,"['negative', 'positive']","[0.7881916165351868, 0.21180842816829681]"
496,"August 11, 2023 12:53 PM IST",SIPs ride the market rally with record 33.06 lakh fresh accounts in July,"At the same time, some investors appear to be losing patience, as can be seen from the net tally of new SIP account registrations for July being 15.16 lakh",mutual_fund_news3,"['33.06', 'July']","['July', '15.16']",SIPs ride the market rally with record 33.06 lakh fresh accounts in July,"['positive', 'negative']","[0.9913428425788879, 0.008657132275402546]"
497,"August 11, 2023 10:29 AM IST",Bandhan Balanced Advantage Fund changes asset allocation model; should you be worried?,"From relying just on the Nifty 50’s PE ratio, the fund will now look at multiple factors. The last date for investors to exit if they do not approve of this change, is August 11.",mutual_fund_news3,['Bandhan Balanced Advantage Fund'],['August 11'],Bandhan Balanced Advantage Fund changes asset allocation model; should you be worried?,"['negative', 'positive']","[0.8345053791999817, 0.16549457609653473]"
498,"August 11, 2023 06:26 AM IST",Samir Arora’s Helios Capital gets final SEBI nod for MF license; AMC to focus on active funds,"Arora also divulged that the fund house would look to focus only on active funds. This is against the trend of recent mutual fund house launches, which had focused on passive funds.",mutual_fund_news3,"['Samir Arora’s', 'Helios Capital', 'MF', 'AMC']",['Arora'],Samir Arora’s Helios Capital gets final SEBI nod for MF license; AMC to focus on active funds,"['positive', 'negative']","[0.7913665175437927, 0.2086334526538849]"
499,"August 18, 2023 07:08 PM IST",What's behind the contrasting investment trends in multi-cap and flexi-cap funds?,"According to the AMFI data for July, multi-cap funds witnessed net inflows worth Rs 2,500 crore, while flexi-cap funds saw outflows to the tune of Rs 932 crore.",mutual_fund_news3,[],"['July', 'Rs 2,500', 'Rs 932']",What's behind the contrasting investment trends in multi-cap and flexi-cap funds?,"['negative', 'positive']","[0.7523057460784912, 0.2476942092180252]"
500,"August 10, 2023 02:14 PM IST",RBI’s worry on inflation can impact debt funds. Here is what investors should do,"Liquid, money market funds received high net inflows in June 2023. Such schemes can help investors to benefit from the current attractive yields.",mutual_fund_news3,['RBI'],['June 2023'],RBI’s worry on inflation can impact debt funds. Here is what investors should do,"['negative', 'positive']","[0.9476971626281738, 0.05230288580060005]"
501,"August 15, 2023 01:22 PM IST",Manufacturing: The new hot stock picking ground for MFs. Here are their top midcap picks,"Companies that belong to the ‘manufacturing’ sector are likely to benefit from the Indian government’s ‘Make in India’ drive. Small wonder then that of the six schemes that invest predominantly in manufacturing sectors, four were launched in the last one year or so ago",mutual_fund_news3,[],"['Indian', 'India', 'six', 'four', 'the last one year or so ago']",Manufacturing: The new hot stock picking ground for MFs. Here are their top midcap picks,"['positive', 'negative']","[0.9584137201309204, 0.04158623516559601]"
502,"August 09, 2023 05:46 PM IST","Equity fund inflows dip 12 % in July, SIPs top Rs 15,000 crore for first time","Net inflows into open-ended mutual funds went up 63-fold, while the overall assets under management (AUM) rose 4.50 percent to Rs 46.11 trillion in July 2023.",mutual_fund_news3,"['12 %', 'July', 'Rs 15,000', 'first']","['63-fold', 'AUM', '4.50 percent', 'Rs 46.11 trillion', 'July 2023']","Equity fund inflows dip 12 % in July, SIPs top Rs 15,000 crore for first time","['negative', 'positive']","[0.916685163974762, 0.08331482112407684]"
503,"August 08, 2023 06:02 PM IST",Retail investors prefer index funds over ETF while going passive: Motilal Oswal AMC Survey,"61 percent of the respondents revealed that they have invested in at least one passive fund. Low cost, simplicity and market returns were important reasons cited behind investing in a passive fund",mutual_fund_news3,"['ETF', 'Motilal Oswal AMC Survey']","['61 percent', 'at least one']",Retail investors prefer index funds over ETF while going passive: Motilal Oswal AMC Survey,"['positive', 'negative']","[0.8430837392807007, 0.1569162756204605]"
504,"August 08, 2023 03:50 PM IST","At Rs 1.85 lakh crore, mutual funds see highest quarterly inflows in 4 years in April-June","The smallcap category saw net inflows of Rs 10,937 crore in the first quarter, its highest-ever quarterly numbers, followed by the midcap category at Rs 4,735 crore",mutual_fund_news3,"['quarterly', '4 years', 'April-June']","['Rs 10,937', 'the first quarter', 'quarterly', 'Rs 4,735']","At Rs 1.85 lakh crore, mutual funds see highest quarterly inflows in 4 years in April-June","['positive', 'negative']","[0.9795457124710083, 0.020454248413443565]"
505,"August 08, 2023 01:54 PM IST",Mutual Fund Folio decoded: How to streamline and manage your investments effectively,"Mutual funds allow zero-balance folios which can be tapped to make an investment at a future date. All MF folios need to have contact details — emails and mobile numbers seeded and nominations updated, or the investors have to explicitly opt out of it.",mutual_fund_news3,[],['zero'],Mutual Fund Folio decoded: How to streamline and manage your investments effectively,"['positive', 'negative']","[0.8589281439781189, 0.1410718560218811]"
506,"August 07, 2023 08:05 PM IST",Individual investors repose faith in MFs despite tough markets in FY23: SEBI report,"Despite market gyrations over the past year, retail investors have largely remained bullish on stock markets and have been disciplined in their approach.",mutual_fund_news3,['MFs'],['the past year'],Individual investors repose faith in MFs despite tough markets in FY23: SEBI report,"['positive', 'negative']","[0.9963191747665405, 0.0036808671429753304]"
507,"August 07, 2023 06:36 PM IST","342 MF schemes record negative returns in FY23, 6x increase YoY: SEBI report",The returns data in the SEBI’s Annual Report for 2022-23 suggests that the performance of Indian mutual fund schemes was reflective of the prevailing market mood.,mutual_fund_news3,"['342', '6x', 'YoY']","['2022-23', 'Indian']","342 MF schemes record negative returns in FY23, 6x increase YoY: SEBI report","['negative', 'positive']","[0.9851638674736023, 0.014836103655397892]"
508,"August 07, 2023 01:52 PM IST","When fund managers leave, should investors follow?",Acting in a hurry may hurt your portfolio. It is better to take an informed decision after observing the scheme’s performance,mutual_fund_news3,[],[],"When fund managers leave, should investors follow?","['negative', 'positive']","[0.8831579685211182, 0.11684204638004303]"
509,"August 07, 2023 06:43 AM IST",Top stocks that smart-beta funds rely on to max returns,"With an aim to outsmart basic indices, smart-beta funds combine the prowess of active and passive funds into one. They select the stocks based on a variety of fundamental, technical and other filters. Here’s what smart-beta funds’ models pick, in order to stay ahead of the curve",mutual_fund_news3,['max'],[],Top stocks that smart-beta funds rely on to max returns,"['positive', 'negative']","[0.9505166411399841, 0.04948331415653229]"
510,"August 04, 2023 03:06 PM IST",PGIM India MF withdraws three facilities. What does it mean?,The fund house says it is trying to keep things simple for investors and the withdrawn facilities have become largely redundant.,mutual_fund_news3,"['PGIM India MF', 'three']",[],PGIM India MF withdraws three facilities. What does it mean?,"['negative', 'positive']","[0.9595614075660706, 0.04043860733509064]"
511,"October 01, 2023 08:38 AM IST",Five financial changes that may impact you this October,"They include the new tax collected at source structure for foreign remittances, the way you spend during festival season, and tracking the RBI’s monetary policy announcement for any repo rate hike.",persona_finance1,"['Five', 'October']",['RBI'],Five financial changes that may impact you this October,"['negative', 'positive']","[0.7325354218482971, 0.2674645483493805]"
512,"September 29, 2023 10:32 AM IST",Personal Finance: Are you caught in a small-cap investing dilemma?,"Not all small-cap stocks are penny stocks, which are small in value (price), illiquid and susceptible to price manipulation",persona_finance1,[],[],Personal Finance: Are you caught in a small-cap investing dilemma?,"['negative', 'positive']","[0.8456808924674988, 0.15431907773017883]"
513,"September 29, 2023 01:05 PM IST",95% of investment advisers penalised by SEBI provide trading calls: Study,"A study of SEBI orders passed against registered investment advisers over the years found that most offer only equity derivative and speculative trading calls and tips; 51 percent of the orders were passed against entities from Indore, which is infamous for spam equity phone calls.",persona_finance1,['95%'],"['the years', '51 percent', 'Indore']",95% of investment advisers penalised by SEBI provide trading calls: Study,"['negative', 'positive']","[0.8845443725585938, 0.11545558273792267]"
514,"September 29, 2023 09:08 AM IST","World Heart Day: More younger Indians now undergo coronary angiography than before, says study","The number of coronary angiography, or CAG, procedures used to diagnose coronary artery disease has increased significantly in age bands of 19-35 years as well as 36-45 years between 2018-19 and 2022-23, the company’s internal claim analysis has found.",persona_finance1,"['World Heart Day', 'Indians']","['CAG', '19-35 years', '36-45 years', '2018-19']","World Heart Day: More younger Indians now undergo coronary angiography than before, says study","['positive', 'negative']","[0.7138205170631409, 0.28617948293685913]"
515,"September 28, 2023 05:08 PM IST",Secure Your Future with Bajaj Finance Fixed Deposits: India's Trusted Choice,Here is why Bajaj Finance Fixed Deposits are the go-to option for the prudent investor,persona_finance1,"['India', 'Trusted Choice']",[],Secure Your Future with Bajaj Finance Fixed Deposits: India's Trusted Choice,"['positive', 'negative']","[0.9916207790374756, 0.008379212580621243]"
516,"September 28, 2023 11:50 AM IST",Coming soon: Govt security with 50-year maturity. Should you invest?,"Government security, or g-secs, come with very little to negligible credit risk. But some g-secs are liquid, mostly the 10-year benchmark. However, long-term government bonds are generally bought by institutional investors, not so much by individual investors. Here’s a look at its prospects.",persona_finance1,['50-year'],['10-year'],Coming soon: Govt security with 50-year maturity. Should you invest?,"['positive', 'negative']","[0.8462527990341187, 0.15374723076820374]"
517,"September 28, 2023 08:36 AM IST","Insurers launch small, midcap funds to ride the market rally. Should you invest?","Financial advisors recommend a small allocation to these segments as the drop in returns in case of a market collapse can be sharper.  Also, it is best to keep insurance and investment needs separate and opt for systematic investment through the mutual fund route for investing in these categories",persona_finance1,[],[],"Insurers launch small, midcap funds to ride the market rally. Should you invest?","['positive', 'negative']","[0.8957440257072449, 0.10425594449043274]"
518,"September 28, 2023 08:40 AM IST",Unclaimed Bank Fixed Deposits: Do Not Neglect Your FD. And Here’s How To Recover,Unclaimed bank FDs: Two effective methods to go looking for them are contacting your bank and using the Unclaimed Deposits Gateway to Access InforMation (UDGAM) website.,persona_finance1,['Unclaimed Bank Fixed Deposits: Do Not Neglect Your FD'],"['Two', 'the Unclaimed Deposits Gateway to Access InforMation', 'UDGAM']",Unclaimed Bank Fixed Deposits: Do Not Neglect Your FD. And Here’s How To Recover,"['negative', 'positive']","[0.577351450920105, 0.422648549079895]"
519,"September 30, 2023 11:38 AM IST",PMS managers exited from these midcap stocks: Check your portfolio,PMS managers exited as these stocks either reached their target prices or turned unattractive due to weak prospects,persona_finance1,['PMS'],['PMS'],PMS managers exited from these midcap stocks: Check your portfolio,"['negative', 'positive']","[0.9816627502441406, 0.01833726465702057]"
520,"September 27, 2023 04:48 PM IST",Does your health insurance policy cover OPD expenses? Here’s what to look for,"OPD expenses broadly fall under three categories – doctor consultations, diagnostic tests and medicines. Not all health insurance products cover expenses related to all three. Read the fine print before zeroing down on the right policy for yourself",persona_finance1,['OPD'],"['OPD', 'three', 'three']",Does your health insurance policy cover OPD expenses? Here’s what to look for,"['positive', 'negative']","[0.5705103874206543, 0.4294896423816681]"
521,"September 27, 2023 04:35 PM IST",A step-by-step guide to getting an instant loan,"Follow these simple steps to access an instant loan, effectively meeting your immediate credit needs in a hassle-free manner.",persona_finance1,[],[],A step-by-step guide to getting an instant loan,"['positive', 'negative']","[0.8551169037818909, 0.14488309621810913]"
522,"September 27, 2023 08:56 AM IST","Mutual fund SIPs are growing, but why do people withdraw so soon?","AMFI data suggests that of the total mutual fund assets held by individual investors in equity-oriented schemes, on average, 48 percent is redeemed within two years. This appears to run contrary to the narrative of increased SIP inflows.",persona_finance1,[],"['48 percent', 'two years']","Mutual fund SIPs are growing, but why do people withdraw so soon?","['negative', 'positive']","[0.8194866180419922, 0.18051336705684662]"
523,"September 27, 2023 07:57 AM IST",Does your health insurance adequately cover you against diseases like Dengue and Nipah?,"With the escalating costs of medical treatment, purchasing a comprehensive healthcare policy with a sum insured of at least Rs 25 lakh or above is non-negotiable.",persona_finance1,"['Dengue', 'Nipah']",['at least Rs 25'],Does your health insurance adequately cover you against diseases like Dengue and Nipah?,"['negative', 'positive']","[0.6992899179458618, 0.3007100522518158]"
524,"September 26, 2023 06:13 PM IST",Step up your card safety with cardless cash withdrawals,This app-driven ATM transaction helps you to withdraw money without the need to swipe/dip a card.,persona_finance1,[],['ATM'],Step up your card safety with cardless cash withdrawals,"['negative', 'positive']","[0.52460116147995, 0.4753988981246948]"
525,"September 26, 2023 11:25 AM IST","Want to avoid TDS on FD interest, rent? File Form 15G or 15H","Use these forms to eliminate avoidable TDS on income from interest, commission, rent and so on. Although there is no specific deadline for submitting these forms, it is best to do so in advance, preferably in April or May",persona_finance1,"['TDS', 'FD', '15H']","['TDS', 'April', 'May']","Want to avoid TDS on FD interest, rent? File Form 15G or 15H","['negative', 'positive']","[0.5216108560562134, 0.4783891439437866]"
526,"September 26, 2023 08:19 AM IST","NCDs, invoice discounting offer high returns but is the risk worth it?",A non-convertible debenture could be secured but retail investors may not be the first in line for a claim if the company goes bust. Invoice discounting is even riskier. Understand the hidden costs in these investments before you commit your money,persona_finance1,[],['first'],"NCDs, invoice discounting offer high returns but is the risk worth it?","['negative', 'positive']","[0.6681551933288574, 0.33184486627578735]"
527,"September 26, 2023 08:11 AM IST",Is a Collateral Necessary For Getting a Bike Loan?,,persona_finance1,[],missing,Is a Collateral Necessary For Getting a Bike Loan?,"['negative', 'positive']","[0.7879751920700073, 0.2120247781276703]"
528,"September 25, 2023 12:59 PM IST",Where to Sell Gold Online: Expert Picks for 2023,Explore the leading online gold-selling platforms of 2023. Maximize your gold's value by choosing reputable buyers. Start your selling journey now!,persona_finance1,"['Expert Picks', '2023']",['2023'],Where to Sell Gold Online: Expert Picks for 2023,"['positive', 'negative']","[0.7461586594581604, 0.253841370344162]"
529,"September 25, 2023 11:46 AM IST",7 Best Places to Get Cash for Your Gold in 2023,Explore the premier locations in 2023 to get cash for gold. Uncover the optimal destinations for converting your gold into money. Start your journey today!,persona_finance1,"['7', '2023']","['2023', 'today']",7 Best Places to Get Cash for Your Gold in 2023,"['positive', 'negative']","[0.8593243360519409, 0.1406756490468979]"
530,"September 29, 2023 09:35 PM IST","Y Combinator-backed SigNoz raises $5.4 million from SignalFire, GitHub co-founder among others",The fresh capital will be utilised to enhance the core product and scale up its cloud and enterprise offering,startup_news1,"['$5.4 million', 'SignalFire', 'GitHub']",[],"Y Combinator-backed SigNoz raises $5.4 million from SignalFire, GitHub co-founder among others","['positive', 'negative']","[0.8684835433959961, 0.1315164715051651]"
531,"September 29, 2023 12:39 PM IST",Small sellers to up e-commerce ad spend by 75% to cash in on festival season,"Increasing ad revenues will drive better margins for ecommerce platforms during the festival sales, Redseer has said in a report",startup_news1,['75%'],['Redseer'],Small sellers to up e-commerce ad spend by 75% to cash in on festival season,"['positive', 'negative']","[0.8187485933303833, 0.18125145137310028]"
532,"September 29, 2023 08:08 AM IST",Startup funding up 15% in September as late-stage deals make comeback,"Although the pace of investment has been slow, experts are anticipating that things will pick up if start-ups can show promising performance and are able to grow into their valuations. They also feel valuations must be more realistic to inspire confidence in investors",startup_news1,"['15%', 'September']",[],Startup funding up 15% in September as late-stage deals make comeback,"['positive', 'negative']","[0.9482802748680115, 0.05171971395611763]"
533,"September 28, 2023 08:54 PM IST","Zerodha is valued at Rs 30,000 crore or 10-15 times its earnings: CEO Nithin Kamath",Kamath also expects Zerodha to grow at around 10-15% in the present market condition. He also added that the firm's diversification strategies will help in maintaining the long-term growth of the company,startup_news1,"['Rs 30,000', '10-15', 'Nithin Kamath']",['Zerodha'],"Zerodha is valued at Rs 30,000 crore or 10-15 times its earnings: CEO Nithin Kamath","['positive', 'negative']","[0.8845638632774353, 0.11543615162372589]"
534,"September 28, 2023 05:02 PM IST",Explained: Why Startup Inc is disappointed with angel tax changes,"The government has now notified significant changes to the angel tax regime which it thinks will ease up the structure for start-ups. But, the industry is not convinced it will help.",startup_news1,[],[],Explained: Why Startup Inc is disappointed with angel tax changes,"['negative', 'positive']","[0.9947192668914795, 0.005280733108520508]"
535,"September 28, 2023 01:22 PM IST",Small businesses adopting cloud can unlock Rs 1.6 trillion in productivity gains by 2030: AWS,"This will also lead to 45.9 million jobs being created across healthcare, education and agriculture sectors, representing 9 percent of the total jobs in India, an Amazon Web Services report has claimed",startup_news1,"['Rs 1.6 trillion', '2030']","['45.9 million', '9 percent', 'India', 'Amazon Web Services']",Small businesses adopting cloud can unlock Rs 1.6 trillion in productivity gains by 2030: AWS,"['positive', 'negative']","[0.9841871857643127, 0.01581280305981636]"
536,"September 28, 2023 12:16 PM IST","Indian startups have laid off over 30,000 employees since the beginning of 2022","From 2022 to date, approximately 95 startups have laid off nearly 31,965 employees, according to Moneycontrol's layoff tracker, as they aim to reduce expenses and prioritise profitability.",startup_news1,"['Indian', 'over 30,000', 'the beginning of 2022']","['2022', 'approximately 95', 'nearly 31,965', 'Moneycontrol']","Indian startups have laid off over 30,000 employees since the beginning of 2022","['negative', 'positive']","[0.9187237024307251, 0.0812762975692749]"
537,"September 28, 2023 11:29 AM IST","Cred enters new business segment, launches vehicle management service",Cred Garage is a feature within the Cred App and will be rolled out to all its members starting 28th September,startup_news1,[],"['the Cred App', '28th September']","Cred enters new business segment, launches vehicle management service","['positive', 'negative']","[0.8236266374588013, 0.17637337744235992]"
538,"September 27, 2023 06:29 PM IST","India ranks fourth globally among startups with over $50 million disclosed VC funding, report finds","As per the report by the policy advisory and research firm, the United States, China, and the United Kingdom are the only three countries that have surpassed India in terms of disclosed VC funding for startups.",startup_news1,"['India', 'fourth', 'over $50 million', 'VC']","['the United States', 'China', 'the United Kingdom', 'only three', 'India', 'VC']","India ranks fourth globally among startups with over $50 million disclosed VC funding, report finds","['positive', 'negative']","[0.9032636880874634, 0.0967363566160202]"
539,"September 27, 2023 05:04 PM IST",The F&O edge: Why Zerodha will sit pretty at top,"Zerodha's revenue numbers could plateau during the current financial year and its user growth has stagnated for over 18 months now. Competitors like Groww and Angel One are closing in. However, the gulf between Zerodha and its competitors in revenue and profits are too wide.",startup_news1,['F&O'],"['Zerodha', 'the current financial year', 'over 18 months', 'Groww', 'Angel One', 'Zerodha']",The F&O edge: Why Zerodha will sit pretty at top,"['positive', 'negative']","[0.9911022186279297, 0.008897832594811916]"
540,"September 27, 2023 02:45 PM IST",Peak XV-backed Bright Money raises $62 million in equity-debt mix,"The startup plans to utilise the funding towards product building and hiring across teams like product development, technology, analytics, and support functions.",startup_news1,"['Bright Money', '$62 million']",[],Peak XV-backed Bright Money raises $62 million in equity-debt mix,"['positive', 'negative']","[0.7401275038719177, 0.2598724961280823]"
541,"September 27, 2023 02:07 PM IST","Casual gaming studio QuriousBit bags $2 million funding from Lumikai, General Catalyst","Founded by former PlaySimple executives, QuriousBit aims to build casual puzzle games in India for the global audiences",startup_news1,"['QuriousBit', '$2 million', 'Lumikai']","['PlaySimple', 'QuriousBit', 'India']","Casual gaming studio QuriousBit bags $2 million funding from Lumikai, General Catalyst","['positive', 'negative']","[0.877868115901947, 0.12213189899921417]"
542,"September 27, 2023 11:39 AM IST",Byju’s lays out new social media policy for employees amid layoffs,The company-wide communication comes amid growing discontent voiced by both current and former staff on mistreatment of its workforce across media platforms.,startup_news1,['Byju'],[],Byju’s lays out new social media policy for employees amid layoffs,"['negative', 'positive']","[0.8331089615821838, 0.16689106822013855]"
543,"September 27, 2023 11:24 AM IST",How should start-up founders secure their rights while diluting control,"As funding from financial investors progressively increases, a founder will now become its senior employee, bound by a very strict and lengthy employment contract, and this employment contract can be terminated, leaving him potentially with no role in the management of his own company",startup_news1,[],[],How should start-up founders secure their rights while diluting control,"['negative', 'positive']","[0.8504223227500916, 0.14957767724990845]"
544,"September 27, 2023 10:55 AM IST","Byju’s to rebrand WhiteHat Jr as Byju's Future School, fully merge operations with itself","A merger of WhiteHat Jr with self would thus help the company in reducing its overall burn, which will be critical considering its impending cash needs",startup_news1,"['Byju', 'WhiteHat Jr', ""Byju's Future School""]",['WhiteHat Jr'],"Byju’s to rebrand WhiteHat Jr as Byju's Future School, fully merge operations with itself","['positive', 'negative']","[0.5995380282402039, 0.40046194195747375]"
