,0,1,2,3,4,5,6,Stock
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,indianenergyexchange
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,indianenergyexchange
8,Net Inc/Dec In Cash And Cash Equivalents,-167.15,178.13,33.19,-37.96,-2.29,,indianenergyexchange
9,Cash And Cash Equivalents Begin of Year,224.18,46.05,12.86,50.82,53.10,,indianenergyexchange
10,Cash And Cash Equivalents End Of Year,57.03,224.18,46.05,12.86,50.82,,indianenergyexchange
0,Cash Flow of Indian Hotels Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indianhotelscompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indianhotelscompany
2,Net Profit/Loss Before Extraordinary Items And Tax,1294.64,-258.18,-849.54,395.54,401.71,,indianhotelscompany
3,Net CashFlow From Operating Activities,1618.99,671.63,-318.69,823.47,711.43,,indianhotelscompany
4,Net Cash Used In Investing Activities,-144.58,-1642.47,-119.66,-501.88,-388.15,,indianhotelscompany
5,Net Cash Used From Financing Activities,-1527.85,1658.78,280.37,-265.38,-343.26,,indianhotelscompany
6,Foreign Exchange Gains / Losses,6.30,1.32,-0.17,5.32,1.43,,indianhotelscompany
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,1.60,0.00,0.00,,indianhotelscompany
8,Net Inc/Dec In Cash And Cash Equivalents,-47.14,689.26,-156.55,61.53,-18.55,,indianhotelscompany
9,Cash And Cash Equivalents Begin of Year,783.53,94.27,250.82,189.29,207.84,,indianhotelscompany
10,Cash And Cash Equivalents End Of Year,736.39,783.53,94.27,250.82,189.29,,indianhotelscompany
0,Cash Flow of Indian Oil Corporation (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indianoilcorporation
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indianoilcorporation
2,Net Profit/Loss Before Extraordinary Items And Tax,15037.69,34288.62,30750.73,-7177.01,25926.90,,indianoilcorporation
3,Net CashFlow From Operating Activities,29643.72,24570.33,49861.73,7146.25,14133.04,,indianoilcorporation
4,Net Cash Used In Investing Activities,-28029.56,-21177.64,-24244.89,-29100.76,-23954.94,,indianoilcorporation
5,Net Cash Used From Financing Activities,-1794.40,-2997.29,-26270.21,22456.03,10436.45,,indianoilcorporation
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,indianoilcorporation
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,indianoilcorporation
8,Net Inc/Dec In Cash And Cash Equivalents,-180.24,395.40,-653.37,501.52,614.55,,indianoilcorporation
9,Cash And Cash Equivalents Begin of Year,1176.59,781.19,1434.61,933.09,318.73,,indianoilcorporation
10,Cash And Cash Equivalents End Of Year,996.35,1176.59,781.24,1434.61,933.28,,indianoilcorporation
0,Cash Flow of IRCTC - Indian Railway Catering & Tourism Corp (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,irctc-indianrailwaycateringtourismcorp
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,irctc-indianrailwaycateringtourismcorp
2,Net Profit/Loss Before Extraordinary Items And Tax,1354.01,889.51,260.89,745.35,475.93,,irctc-indianrailwaycateringtourismcorp
3,Net CashFlow From Operating Activities,810.12,523.74,247.27,405.32,499.04,,irctc-indianrailwaycateringtourismcorp
4,Net Cash Used In Investing Activities,-315.14,-242.42,-452.88,12.20,-352.73,,irctc-indianrailwaycateringtourismcorp
5,Net Cash Used From Financing Activities,-434.35,-258.15,-46.76,-280.19,-179.40,,irctc-indianrailwaycateringtourismcorp
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,irctc-indianrailwaycateringtourismcorp
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,irctc-indianrailwaycateringtourismcorp
8,Net Inc/Dec In Cash And Cash Equivalents,60.64,23.18,-252.37,137.32,-33.09,,irctc-indianrailwaycateringtourismcorp
9,Cash And Cash Equivalents Begin of Year,368.20,345.02,597.39,460.07,493.16,,irctc-indianrailwaycateringtourismcorp
10,Cash And Cash Equivalents End Of Year,428.85,368.20,345.02,597.39,460.07,,irctc-indianrailwaycateringtourismcorp
0,Cash Flow of Indraprastha Gas (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indraprasthagas
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indraprasthagas
2,Net Profit/Loss Before Extraordinary Items And Tax,1868.74,1953.20,1421.90,1556.50,1269.27,,indraprasthagas
3,Net CashFlow From Operating Activities,2291.93,1897.90,1545.97,1360.75,1157.15,,indraprasthagas
4,Net Cash Used In Investing Activities,-841.36,-1584.76,-1826.38,-520.72,-1120.84,,indraprasthagas
5,Net Cash Used From Financing Activities,-1358.62,-328.46,-296.98,-243.48,-168.83,,indraprasthagas
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,indraprasthagas
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,indraprasthagas
8,Net Inc/Dec In Cash And Cash Equivalents,91.95,-15.32,-577.39,596.55,-132.52,,indraprasthagas
9,Cash And Cash Equivalents Begin of Year,13.66,90.32,667.71,71.16,203.68,,indraprasthagas
10,Cash And Cash Equivalents End Of Year,105.61,75.00,90.32,667.71,71.16,,indraprasthagas
0,Cash Flow of INDUS TOWERS (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,industowers
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,industowers
2,Net Profit/Loss Before Extraordinary Items And Tax,2759.30,8430.70,4756.90,3787.50,3552.70,,industowers
3,Net CashFlow From Operating Activities,7904.80,9121.20,7481.10,2315.10,3158.60,,industowers
4,Net Cash Used In Investing Activities,-1730.00,-2173.70,1797.70,-1012.20,1599.90,,industowers
5,Net Cash Used From Financing Activities,-7132.60,-5981.60,-9376.80,-1185.40,-4794.70,,industowers
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,industowers
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.20,0.00,0.00,,industowers
8,Net Inc/Dec In Cash And Cash Equivalents,-957.80,965.90,-97.80,117.50,-36.20,,industowers
9,Cash And Cash Equivalents Begin of Year,980.20,14.30,112.10,-5.40,30.80,,industowers
10,Cash And Cash Equivalents End Of Year,22.40,980.20,14.30,112.10,-5.40,,industowers
0,Cash Flow of IndusInd Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indusindbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indusindbank
2,Net Profit/Loss Before Extraordinary Items And Tax,9932.19,6432.82,23601.73,6176.73,4979.96,,indusindbank
3,Net CashFlow From Operating Activities,-12442.28,16672.19,44975.72,-12907.35,-6388.95,,indusindbank
4,Net Cash Used In Investing Activities,-560.16,-406.16,-331.13,-416.16,-637.94,,indusindbank
5,Net Cash Used From Financing Activities,1114.83,-4302.15,-4095.79,12732.70,8589.65,,indusindbank
6,Foreign Exchange Gains / Losses,79.66,10.95,6.99,1861.52,4.76,,indusindbank
7,Net Inc/Dec In Cash And Cash Equivalents,-11807.95,11974.82,40555.78,1270.71,1567.52,,indusindbank
8,Cash And Cash Equivalents Begin of Year,68584.71,56609.89,16054.11,14783.40,13215.88,,indusindbank
9,Cash And Cash Equivalents End Of Year,56776.76,68584.71,56609.89,16054.11,14783.40,,indusindbank
0,Cash Flow of Info Edge India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,infoedgeindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,infoedgeindia
2,Net Profit/Loss Before Extraordinary Items And Tax,649.86,3025.40,155.19,-307.87,99.90,,infoedgeindia
3,Net CashFlow From Operating Activities,520.79,706.75,275.65,350.17,275.67,,infoedgeindia
4,Net Cash Used In Investing Activities,-366.62,-1176.53,-2042.89,96.97,-59.12,,infoedgeindia
5,Net Cash Used From Financing Activities,1.97,34.64,1880.38,-143.35,-78.09,,infoedgeindia
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,infoedgeindia
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,infoedgeindia
8,Net Inc/Dec In Cash And Cash Equivalents,156.14,-435.15,113.14,303.79,138.46,,infoedgeindia
9,Cash And Cash Equivalents Begin of Year,205.15,640.30,527.11,223.32,84.86,,infoedgeindia
10,Cash And Cash Equivalents End Of Year,361.30,205.15,640.25,527.11,223.32,,infoedgeindia
0,Cash Flow of Infosys (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,infosys
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,infosys
2,Net Profit/Loss Before Extraordinary Items And Tax,24108.00,22146.00,19423.00,16639.00,15410.00,,infosys
3,Net CashFlow From Operating Activities,22467.00,23885.00,23224.00,17003.00,14841.00,,infosys
4,Net Cash Used In Investing Activities,-1209.00,-6416.00,-7456.00,-239.00,-575.00,,infosys
5,Net Cash Used From Financing Activities,-26695.00,-24642.00,-9786.00,-17591.00,-14512.00,,infosys
6,Foreign Exchange Gains / Losses,138.00,-69.00,83.00,-92.00,-57.00,,infosys
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,infosys
8,Net Inc/Dec In Cash And Cash Equivalents,-5299.00,-7242.00,6065.00,-919.00,-303.00,,infosys
9,Cash And Cash Equivalents Begin of Year,17472.00,24714.00,18649.00,19568.00,19871.00,,infosys
10,Cash And Cash Equivalents End Of Year,12173.00,17472.00,24714.00,18649.00,19568.00,,infosys
0,Cash Flow of Interglobe Aviation (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,interglobeaviation
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,interglobeaviation
2,Net Profit/Loss Before Extraordinary Items And Tax,-304.39,-6153.68,-5818.07,-255.67,-147.38,,interglobeaviation
3,Net CashFlow From Operating Activities,12727.94,2090.58,-1614.15,6971.78,3175.54,,interglobeaviation
4,Net Cash Used In Investing Activities,-4059.49,1502.45,3197.04,-4568.00,-2536.05,,interglobeaviation
5,Net Cash Used From Financing Activities,-8432.46,-3087.84,-1775.34,-2407.48,-592.16,,interglobeaviation
6,Foreign Exchange Gains / Losses,16.65,1.26,-17.73,-5.65,10.37,,interglobeaviation
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,interglobeaviation
8,Net Inc/Dec In Cash And Cash Equivalents,252.64,506.44,-210.18,-9.35,57.70,,interglobeaviation
9,Cash And Cash Equivalents Begin of Year,1015.33,508.89,719.07,728.42,670.72,,interglobeaviation
10,Cash And Cash Equivalents End Of Year,1267.97,1015.33,508.89,719.07,728.42,,interglobeaviation
0,Cash Flow of Ipca Laboratories (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,ipcalaboratories
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,ipcalaboratories
2,Net Profit/Loss Before Extraordinary Items And Tax,745.29,1135.72,1388.98,738.89,546.46,,ipcalaboratories
3,Net CashFlow From Operating Activities,805.81,856.04,1090.13,564.27,501.03,,ipcalaboratories
4,Net Cash Used In Investing Activities,-725.00,-855.05,-520.69,-509.65,-165.06,,ipcalaboratories
5,Net Cash Used From Financing Activities,507.24,426.81,-305.82,-130.46,-183.20,,ipcalaboratories
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.31,0.00,,ipcalaboratories
7,Adjustments On Amalgamation Merger Demerger Others,0.00,4.12,0.00,0.00,0.00,,ipcalaboratories
8,Net Inc/Dec In Cash And Cash Equivalents,588.05,431.92,263.62,-75.53,152.77,,ipcalaboratories
9,Cash And Cash Equivalents Begin of Year,669.80,559.01,295.39,370.92,218.15,,ipcalaboratories
10,Cash And Cash Equivalents End Of Year,1257.85,990.93,559.01,295.39,370.92,,ipcalaboratories
0,Cash Flow of J. K. Cement (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,jkcement
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,jkcement
2,Net Profit/Loss Before Extraordinary Items And Tax,631.29,1012.91,1092.68,734.45,412.43,,jkcement
3,Net CashFlow From Operating Activities,1377.08,878.46,1590.25,1371.75,703.87,,jkcement
4,Net Cash Used In Investing Activities,-2014.78,-996.35,-1343.69,-1476.54,-802.32,,jkcement
5,Net Cash Used From Financing Activities,741.32,61.68,-137.46,-113.11,172.83,,jkcement
6,Foreign Exchange Gains / Losses,45.26,12.51,-0.87,-6.66,-22.65,,jkcement
7,Adjustments On Amalgamation Merger Demerger Others,5.22,0.00,0.00,0.00,0.00,,jkcement
8,Net Inc/Dec In Cash And Cash Equivalents,154.10,-43.69,108.23,-224.56,51.73,,jkcement
9,Cash And Cash Equivalents Begin of Year,103.04,146.73,38.50,263.06,211.33,,jkcement
10,Cash And Cash Equivalents End Of Year,257.14,103.04,146.73,38.50,263.06,,jkcement
0,Cash Flow of JSW Steel (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,jswsteel
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,jswsteel
2,Net Profit/Loss Before Extraordinary Items And Tax,5655.00,29745.00,12015.00,3013.00,11168.00,,jswsteel
3,Net CashFlow From Operating Activities,23323.00,26270.00,18789.00,12785.00,14633.00,,jswsteel
4,Net Cash Used In Investing Activities,-10711.00,-15987.00,-8119.00,-19586.00,-11448.00,,jswsteel
5,Net Cash Used From Financing Activities,-5977.00,-14657.00,-3110.00,5189.00,1753.00,,jswsteel
6,Foreign Exchange Gains / Losses,-19.00,1243.00,417.00,-3.00,61.00,,jswsteel
7,Adjustments On Amalgamation Merger Demerger Others,0.00,-4.00,0.00,0.00,0.00,,jswsteel
8,Net Inc/Dec In Cash And Cash Equivalents,6616.00,-3135.00,7977.00,-1615.00,4999.00,,jswsteel
9,Cash And Cash Equivalents Begin of Year,8808.00,11943.00,3966.00,5581.00,582.00,,jswsteel
10,Cash And Cash Equivalents End Of Year,15424.00,8808.00,11943.00,3966.00,5581.00,,jswsteel
0,Cash Flow of Jindal Steel & Power (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,jindalsteelpower
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,jindalsteelpower
2,Net Profit/Loss Before Extraordinary Items And Tax,4485.49,11173.07,7295.64,-245.84,-2801.69,,jindalsteelpower
3,Net CashFlow From Operating Activities,7275.51,16047.77,11960.93,9526.44,9026.90,,jindalsteelpower
4,Net Cash Used In Investing Activities,-4018.50,-2331.32,-1884.23,-1599.90,-832.07,,jindalsteelpower
5,Net Cash Used From Financing Activities,-2500.46,-15119.57,-4611.98,-7561.95,-8261.40,,jindalsteelpower
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,jindalsteelpower
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,jindalsteelpower
8,Net Inc/Dec In Cash And Cash Equivalents,756.55,-1403.12,5464.72,364.59,-66.57,,jindalsteelpower
9,Cash And Cash Equivalents Begin of Year,3504.53,5965.18,500.46,196.96,263.53,,jindalsteelpower
10,Cash And Cash Equivalents End Of Year,4261.08,4562.06,5965.18,561.55,196.96,,jindalsteelpower
0,Cash Flow of Jubilant Foodworks (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,jubilantfoodworks
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,jubilantfoodworks
2,Net Profit/Loss Before Extraordinary Items And Tax,514.85,563.26,306.17,402.79,489.67,,jubilantfoodworks
3,Net CashFlow From Operating Activities,1026.16,930.02,750.64,727.79,425.65,,jubilantfoodworks
4,Net Cash Used In Investing Activities,-594.86,-654.16,-602.14,-98.71,-457.49,,jubilantfoodworks
5,Net Cash Used From Financing Activities,-426.43,-306.62,-288.74,-461.43,-16.70,,jubilantfoodworks
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,jubilantfoodworks
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,jubilantfoodworks
8,Net Inc/Dec In Cash And Cash Equivalents,4.88,-30.76,-140.24,167.65,-48.55,,jubilantfoodworks
9,Cash And Cash Equivalents Begin of Year,25.00,55.76,196.00,28.35,75.99,,jubilantfoodworks
10,Cash And Cash Equivalents End Of Year,29.88,25.00,55.76,196.00,27.44,,jubilantfoodworks
0,Cash Flow of Kotak Mahindra Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,kotakmahindrabank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,kotakmahindrabank
2,Net Profit/Loss Before Extraordinary Items And Tax,19646.18,11931.87,13168.34,8607.08,7119.70,,kotakmahindrabank
3,Net CashFlow From Operating Activities,-1242.43,8417.99,4881.13,46618.83,1822.38,,kotakmahindrabank
4,Net Cash Used In Investing Activities,-10550.18,-11084.40,-11116.14,-13198.87,-3382.56,,kotakmahindrabank
5,Net Cash Used From Financing Activities,1883.00,7548.91,-10072.05,-735.00,8364.59,,kotakmahindrabank
6,Foreign Exchange Gains / Losses,169.47,66.36,-56.18,130.43,59.41,,kotakmahindrabank
7,Net Inc/Dec In Cash And Cash Equivalents,-9740.14,4948.86,-16363.23,32815.39,6863.83,,kotakmahindrabank
8,Cash And Cash Equivalents Begin of Year,52665.48,47716.62,64079.85,31264.46,24400.63,,kotakmahindrabank
9,Cash And Cash Equivalents End Of Year,42925.35,52665.48,47716.62,64079.85,31264.46,,kotakmahindrabank
0,Cash Flow of L&T Finance Holdings (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,ltfinanceholdings
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,ltfinanceholdings
2,Net Profit/Loss Before Extraordinary Items And Tax,2182.82,1474.81,1495.20,2680.08,3051.98,,ltfinanceholdings
3,Net CashFlow From Operating Activities,7490.47,6078.06,5464.30,2161.76,-11643.45,,ltfinanceholdings
4,Net Cash Used In Investing Activities,-1106.98,-5083.54,-2024.48,159.52,-3587.41,,ltfinanceholdings
5,Net Cash Used From Financing Activities,-1663.81,-3023.01,-2090.68,1450.53,16008.19,,ltfinanceholdings
6,Foreign Exchange Gains / Losses,-526.98,-3.32,-0.04,0.23,-0.07,,ltfinanceholdings
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,ltfinanceholdings
8,Net Inc/Dec In Cash And Cash Equivalents,4192.70,-2031.81,1349.10,3772.04,777.26,,ltfinanceholdings
9,Cash And Cash Equivalents Begin of Year,4915.98,6947.79,5598.69,1826.65,1049.39,,ltfinanceholdings
10,Cash And Cash Equivalents End Of Year,9108.68,4915.98,6947.79,5598.69,1826.65,,ltfinanceholdings
0,Cash Flow of L&T Technology Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,lttechnologyservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,lttechnologyservices
2,Net Profit/Loss Before Extraordinary Items And Tax,1643.70,1309.20,897.30,1100.20,1031.40,,lttechnologyservices
3,Net CashFlow From Operating Activities,1305.10,1006.20,1327.30,638.10,806.20,,lttechnologyservices
4,Net Cash Used In Investing Activities,-571.80,-448.30,-1005.40,-222.20,-509.30,,lttechnologyservices
5,Net Cash Used From Financing Activities,-443.50,-498.20,-362.70,-406.00,-245.40,,lttechnologyservices
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,lttechnologyservices
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,lttechnologyservices
8,Net Inc/Dec In Cash And Cash Equivalents,289.80,59.70,-40.80,9.90,51.50,,lttechnologyservices
9,Cash And Cash Equivalents Begin of Year,237.40,177.70,213.30,203.40,151.90,,lttechnologyservices
10,Cash And Cash Equivalents End Of Year,527.20,237.40,172.50,213.30,203.40,,lttechnologyservices
0,Cash Flow of LIC Housing Finance (in Rs. Cr.),Mar 22,Mar 21,Mar 20,Mar 19,Mar 18,,lichousingfinance
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,lichousingfinance
2,Net Profit/Loss Before Extraordinary Items And Tax,2787.25,3365.13,3282.18,3391.75,2781.98,,lichousingfinance
3,Net CashFlow From Operating Activities,-16729.27,-11323.58,-14737.67,-21538.07,-18977.03,,lichousingfinance
4,Net Cash Used In Investing Activities,-1628.21,858.23,-1851.41,-1642.73,1367.96,,lichousingfinance
5,Net Cash Used From Financing Activities,17850.27,10427.93,15155.53,24068.29,18074.35,,lichousingfinance
6,Foreign Exchange Gains / Losses,-0.31,-0.01,0.00,0.00,0.00,,lichousingfinance
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,lichousingfinance
8,Net Inc/Dec In Cash And Cash Equivalents,-507.52,-37.43,-1433.55,887.49,465.28,,lichousingfinance
9,Cash And Cash Equivalents Begin of Year,1331.87,1369.30,2802.85,1915.36,1450.07,,lichousingfinance
10,Cash And Cash Equivalents End Of Year,824.35,1331.87,1369.30,2802.85,1915.35,,lichousingfinance
0,Cash Flow of LTIMindtree (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,ltimindtree
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,ltimindtree
2,Net Profit/Loss Before Extraordinary Items And Tax,4410.30,2298.50,1938.20,1520.50,1515.50,,ltimindtree
3,Net CashFlow From Operating Activities,3094.60,1652.00,2399.60,1643.50,1395.10,,ltimindtree
4,Net Cash Used In Investing Activities,-330.90,-959.40,-1656.00,-652.00,-743.80,,ltimindtree
5,Net Cash Used From Financing Activities,-1931.70,-1045.80,-508.80,-890.00,-594.30,,ltimindtree
6,Foreign Exchange Gains / Losses,59.50,-11.30,-0.60,8.70,-5.30,,ltimindtree
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,ltimindtree
8,Net Inc/Dec In Cash And Cash Equivalents,891.50,-364.50,234.20,110.20,51.70,,ltimindtree
9,Cash And Cash Equivalents Begin of Year,1446.20,759.40,525.20,415.00,363.30,,ltimindtree
10,Cash And Cash Equivalents End Of Year,2337.70,394.90,759.40,525.20,415.00,,ltimindtree
0,Cash Flow of Larsen & Toubro (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,larsentoubro
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,larsentoubro
2,Net Profit/Loss Before Extraordinary Items And Tax,16973.04,14410.73,23026.30,14314.20,14286.17,,larsentoubro
3,Net CashFlow From Operating Activities,22776.96,19163.58,22844.14,6693.88,-4755.83,,larsentoubro
4,Net Cash Used In Investing Activities,-8311.70,-3667.68,-5428.84,-8256.27,-11022.80,,larsentoubro
5,Net Cash Used From Financing Activities,-11572.49,-15181.48,-15274.38,6371.55,15440.17,,larsentoubro
6,Foreign Exchange Gains / Losses,263.68,82.30,0.00,0.00,0.00,,larsentoubro
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,larsentoubro
8,Net Inc/Dec In Cash And Cash Equivalents,3156.45,396.72,2140.92,4809.16,-338.46,,larsentoubro
9,Cash And Cash Equivalents Begin of Year,13770.24,13373.52,11116.09,6308.79,6798.69,,larsentoubro
10,Cash And Cash Equivalents End Of Year,16926.69,13770.24,13257.01,11117.95,6460.23,,larsentoubro
0,Cash Flow of Laurus Labs (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,lauruslabs
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,lauruslabs
2,Net Profit/Loss Before Extraordinary Items And Tax,1108.94,1083.85,1301.11,293.61,119.75,,lauruslabs
3,Net CashFlow From Operating Activities,993.90,911.10,733.00,347.41,297.66,,lauruslabs
4,Net Cash Used In Investing Activities,-996.06,-914.34,-940.99,-221.12,-252.88,,lauruslabs
5,Net Cash Used From Financing Activities,-26.64,30.26,254.70,-127.66,-44.77,,lauruslabs
6,Foreign Exchange Gains / Losses,-0.88,-0.13,0.06,0.09,-0.05,,lauruslabs
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,lauruslabs
8,Net Inc/Dec In Cash And Cash Equivalents,-29.68,26.89,46.77,-1.28,-0.04,,lauruslabs
9,Cash And Cash Equivalents Begin of Year,75.35,48.46,1.69,2.97,3.00,,lauruslabs
10,Cash And Cash Equivalents End Of Year,45.67,75.35,48.46,1.69,2.97,,lauruslabs
0,Cash Flow of Lupin (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,lupin
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,lupin
2,Net Profit/Loss Before Extraordinary Items And Tax,716.49,-1372.21,1676.45,876.78,1517.17,,lupin
3,Net CashFlow From Operating Activities,1897.24,367.31,1821.76,1468.84,1665.97,,lupin
4,Net Cash Used In Investing Activities,-1286.77,1292.23,-1239.58,1106.99,-3282.47,,lupin
5,Net Cash Used From Financing Activities,-337.25,-1572.32,-1885.27,-890.58,744.13,,lupin
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,lupin
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,lupin
8,Net Inc/Dec In Cash And Cash Equivalents,273.22,87.22,-1303.09,1685.25,-872.37,,lupin
9,Cash And Cash Equivalents Begin of Year,991.37,926.22,2229.31,544.06,1416.43,,lupin
10,Cash And Cash Equivalents End Of Year,1264.59,1013.44,926.22,2229.31,544.06,,lupin
0,Cash Flow of MRF (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,mrf
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,mrf
2,Net Profit/Loss Before Extraordinary Items And Tax,1069.74,907.93,1736.84,1434.25,1652.18,,mrf
3,Net CashFlow From Operating Activities,2755.47,-578.03,4324.58,2272.61,1252.85,,mrf
4,Net Cash Used In Investing Activities,-1923.47,165.01,-5086.22,-163.69,-1386.15,,mrf
5,Net Cash Used From Financing Activities,-839.54,423.76,-249.68,-1032.35,42.19,,mrf
6,Foreign Exchange Gains / Losses,1.66,1.10,0.00,0.00,0.00,,mrf
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,mrf
8,Net Inc/Dec In Cash And Cash Equivalents,-5.88,11.84,-1011.32,1076.57,-91.11,,mrf
9,Cash And Cash Equivalents Begin of Year,254.39,166.85,1178.52,101.95,193.06,,mrf
10,Cash And Cash Equivalents End Of Year,248.51,178.69,167.20,1178.52,101.95,,mrf
0,Cash Flow of Mahanagar Gas (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,mahanagargas
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,mahanagargas
2,Net Profit/Loss Before Extraordinary Items And Tax,1055.54,806.26,833.60,983.54,836.91,,mahanagargas
3,Net CashFlow From Operating Activities,969.30,903.68,805.53,982.62,684.36,,mahanagargas
4,Net Cash Used In Investing Activities,-649.09,-539.05,-443.91,-752.22,-438.28,,mahanagargas
5,Net Cash Used From Financing Activities,-284.79,-310.34,-348.80,-241.55,-234.56,,mahanagargas
6,Foreign Exchange Gains / Losses,0.00,0.00,0.00,0.00,0.00,,mahanagargas
7,Adjustments On Amalgamation Merger Demerger Others,0.00,0.00,0.00,0.00,0.00,,mahanagargas
8,Net Inc/Dec In Cash And Cash Equivalents,35.42,54.30,12.81,-11.16,11.52,,mahanagargas
