date,heading,text,SourceTag,Text NER,Heading NER,Text Sentiment,Heading Sentiment
"January 13, 2024 05:33 PM IST","Prabha Atre: The Hindustani vocalist who defied stereotype, followed no tradition","In an era when few women ventured into academia or public life, Atre studied two varying disciplines  she had a Bachelor of Science degree from Ferguson College in Pune and one from the Law College in the university there.",india_news1,"['Atre', 'two', '\x96', 'Ferguson College', 'Pune', 'the Law College']","['Prabha Atre', 'Hindustani']","{'positive': 0.03936980292201042, 'negative': 0.5789427161216736, 'neutral': 0.3816874325275421}","{'positive': 0.017499811947345734, 'negative': 0.9693971872329712, 'neutral': 0.013103053905069828}"
"January 13, 2024 05:10 PM IST","AAP alleges Delhi's slum clusters being demolished by BJP-led Centre, announces campaign against it","Hitting back at the AAP, the BJP said the Arvind Kejriwal government had blocked the implementation of Pradhan Mantri Awas Yojna in Delhi and failed to allot around 50,000 housing units constructed for slum-dwellers.",india_news1,"['AAP', 'BJP', 'Arvind Kejriwal', 'Pradhan Mantri', 'Delhi', 'around 50,000']","['AAP', 'Delhi', 'BJP', 'Centre']","{'positive': 0.003810022957623005, 'negative': 0.9850460886955261, 'neutral': 0.011143924668431282}","{'positive': 0.15073081851005554, 'negative': 0.11593393981456757, 'neutral': 0.7333351969718933}"
"January 13, 2024 04:58 PM IST",Consensus on Congress chief Kharge's appointment as chairperson of INDIA bloc: Sources,As many as 28 opposition parties have come together under the banner of the Indian National Developmental Inclusive Alliance (INDIA) to take on the BJP in the coming Lok Sabha elections.,india_news1,"['As many as 28', 'the Indian National Developmental Inclusive Alliance', 'BJP', 'Lok Sabha']","['Congress', 'Kharge']","{'positive': 0.027397945523262024, 'negative': 0.014414521865546703, 'neutral': 0.9581875205039978}","{'positive': 0.13340243697166443, 'negative': 0.2814413011074066, 'neutral': 0.585156261920929}"
"January 13, 2024 04:48 PM IST","Fire in duct of high rise in Dombivali, doused; no report of injuries","The blaze in the 18-storey building with 108 flats in Khoni village started at 1:30 pm and was doused an hour later after two fire engines were deployed, Thane Municipal Corporation regional disaster management cell chief Yasin Tadvi told PTI.",india_news1,"['18', '108', 'Khoni', '1:30 pm', 'an hour later', 'two', 'Thane Municipal Corporation', 'Yasin Tadvi', 'PTI']",['Dombivali'],"{'positive': 0.0025128135457634926, 'negative': 0.996451735496521, 'neutral': 0.0010354479309171438}","{'positive': 0.06577441096305847, 'negative': 0.9104557633399963, 'neutral': 0.023769740015268326}"
"January 13, 2024 04:39 PM IST","Committed to INDIA, but Congress should acknowledge its limitations in Bengal","Banerjee’s proposal for an alliance between TMC, Congress and the Left in West Bengal in November last year met swift dismissal from the CPI (M) and criticism from some Congress leaders.",india_news2,"['Banerjee', 'TMC', 'Congress', 'Left', 'West Bengal', 'November last year', 'Congress']","['Congress', 'Bengal']","{'positive': 0.8097935914993286, 'negative': 0.15920314192771912, 'neutral': 0.03100324422121048}","{'positive': 0.16165365278720856, 'negative': 0.42212504148483276, 'neutral': 0.4162213206291199}"
"January 13, 2024 04:13 PM IST",Shooter Vijayveer Sidhu clinches 17th Paris Olympics spot for India,Vijayveer Sidhu secures India's 17th Paris Games quota with a silver medal in the men's 25m rapid-fire event at the Asia Olympic Qualifiers on Saturday.,india_news2,"['Vijayveer Sidhu', 'India', '17th', 'Paris Games', '25', 'the Asia Olympic Qualifiers', 'Saturday']","['Shooter Vijayveer Sidhu', '17th', 'Paris Olympics', 'India']","{'positive': 0.5263534188270569, 'negative': 0.038400549441576004, 'neutral': 0.4352460503578186}","{'positive': 0.4214121699333191, 'negative': 0.12021517753601074, 'neutral': 0.45837268233299255}"
"January 13, 2024 04:13 PM IST",441 fresh Covid cases in India,"India reports 441 new COVID-19 cases as active cases decrease to 3,238, according to the Union health ministry on Saturday.",india_news2,"['India', '441', 'COVID-19', '3,238', 'the Union health ministry on Saturday']","['441', 'Covid', 'India']","{'positive': 0.2862469255924225, 'negative': 0.19103573262691498, 'neutral': 0.5227173566818237}","{'positive': 0.705885112285614, 'negative': 0.16812731325626373, 'neutral': 0.12598758935928345}"
"January 13, 2024 04:09 PM IST",SC slams Delhi govt over delay in deciding remission plea of convicts,"The Supreme Court criticizes the Delhi government for delays in deciding the remission plea of 114 convicts, including a Jaish-e-Mohammed (JeM) terrorist serving life imprisonment for conspiring to wage war against the country.",india_news2,"['The Supreme Court', 'Delhi', '114', 'Jaish']","['SC', 'Delhi']","{'positive': 0.28484630584716797, 'negative': 0.7138535380363464, 'neutral': 0.0013001484330743551}","{'positive': 0.031361352652311325, 'negative': 0.9602319002151489, 'neutral': 0.008406732231378555}"
"January 13, 2024 05:46 PM IST",India protests British High Commissioner's visit to PoK,"""Such infringement of India's sovereignty and territorial integrity is unacceptable,"" the statement from the External Affairs Ministry read.",india_news2,"['India', 'the External Affairs Ministry']","['India', 'British']","{'positive': 0.26680371165275574, 'negative': 0.07192957401275635, 'neutral': 0.6612666845321655}","{'positive': 0.17123360931873322, 'negative': 0.10517365485429764, 'neutral': 0.7235927581787109}"
"January 13, 2024 04:04 PM IST","No proposal to lift export curbs on wheat, rice, sugar: Piyush Goyal","India had banned wheat exports in May 2022, non-basmati rice exports from July 2023 and extended curbs on sugar exports beyond October 2023, as part of measures to control rising domestic prices.",india_news2,"['India', 'May 2022', 'July 2023', 'October 2023']",[],"{'positive': 0.009931137785315514, 'negative': 0.9074540734291077, 'neutral': 0.08261469751596451}","{'positive': 0.08762086927890778, 'negative': 0.893800675868988, 'neutral': 0.01857852376997471}"
"January 13, 2024 03:01 PM IST",Mauritius grants special break to officials for Ram Mandir inauguration,"The Mauritian government announces a significant move, allowing a one-off special leave of two hours for Hindu public servants to attend prayers during the inauguration of the Ram Temple in Ayodhya on January 22.",india_news2,"['Mauritian', 'one', 'two hours', 'Hindu', 'the Ram Temple in Ayodhya', 'January 22']","['Mauritius', 'Ram Mandir']","{'positive': 0.6760036945343018, 'negative': 0.32320669293403625, 'neutral': 0.0007896724273450673}","{'positive': 0.9457049369812012, 'negative': 0.0307072214782238, 'neutral': 0.02358778938651085}"
"January 13, 2024 02:32 PM IST","AFC Asian Cup: We have the team to surprise Australia in Group B opener, says legend Bhutia","AFC Asian Cup: Former striker Bhaichung Bhutia asserts India, though not favourites, can surprise world No. 25 Australia in their AFC Asian Cup group match in Qatar on Saturday.",india_news2,"['AFC Asian Cup', 'Bhaichung Bhutia', 'India', '25', 'Australia', 'AFC Asian Cup', 'Qatar', 'Saturday']","['AFC Asian Cup', 'Australia', 'Group B', 'Bhutia']","{'positive': 0.6453389525413513, 'negative': 0.33969205617904663, 'neutral': 0.014969050884246826}","{'positive': 0.518444299697876, 'negative': 0.3530173897743225, 'neutral': 0.1285383254289627}"
"January 13, 2024 02:26 PM IST",ED makes two fresh arrests in Mahadev betting app money laundering case,"Enforcement Directorate arrests two more individuals in connection with the money laundering probe into the Mahadev online betting and gaming app case, as reported by officials on Saturday.",india_news2,"['Enforcement Directorate', 'two', 'Mahadev', 'Saturday']","['ED', 'two', 'Mahadev']","{'positive': 0.00661768764257431, 'negative': 0.7706992626190186, 'neutral': 0.22268302738666534}","{'positive': 0.21900135278701782, 'negative': 0.7291633486747742, 'neutral': 0.05183528736233711}"
"January 13, 2024 01:48 PM IST",Govt says masur production may touch record 1.6 mn tons this rabi season,"Masur (lentil) production in India is projected to reach a record 1.6 million tonnes in the 2023-24 rabi season, driven by increased acreage, states Consumer Affairs Secretary Rohit Kumar Singh.",india_news2,"['Masur', 'India', 'a record 1.6 million tonnes', '2023-24', 'Rohit Kumar Singh']","['Govt', '1.6 mn tons']","{'positive': 0.9978500604629517, 'negative': 0.0011722389608621597, 'neutral': 0.0009776705410331488}","{'positive': 0.782792866230011, 'negative': 0.1423286348581314, 'neutral': 0.0748784989118576}"
"January 13, 2024 01:44 PM IST",Delhi govt again floats tender for electric scooters in Dwarka sub-city,"Delhi government's transport department reissues tender for electric scooters in Dwarka sub-city, aiming to enhance last-mile connectivity, officials report.",india_news2,"['Delhi', 'last-mile']",['Delhi'],"{'positive': 0.8527567386627197, 'negative': 0.02422264590859413, 'neutral': 0.12302068620920181}","{'positive': 0.8166387677192688, 'negative': 0.08836081624031067, 'neutral': 0.09500037878751755}"
"January 13, 2024 12:40 PM IST",Guwahati-bound IndiGo flight from Mumbai diverted to Dhaka due to bad weather,"Bad weather diverts Guwahati-bound IndiGo flight from Mumbai to Dhaka on Friday night, as reported by the airline on Saturday.",india_news2,"['Guwahati', 'Mumbai', 'Dhaka', 'Friday', 'night', 'Saturday']","['Mumbai', 'Dhaka']","{'positive': 0.3758944869041443, 'negative': 0.4117547869682312, 'neutral': 0.2123507261276245}","{'positive': 0.11005928367376328, 'negative': 0.8720594048500061, 'neutral': 0.017881348729133606}"
"January 13, 2024 12:22 PM IST",Ayodhya: A spiritual hub transforming into an economic powerhouse,"Tourism is expected to receive a major boost. The numbers speak for themselves. From 3.25 lakh in 2021 to 2.39 crore in 2022 and a whopping 31.5 crore in 2023. Also, experts are predicting a business boom worth Rs 50,000 crore.",india_news2,"['3.25', '2021', '2.39', '2022', '31.5', '2023', 'Rs 50,000']",[],"{'positive': 0.9995904564857483, 'negative': 0.00011491079931147397, 'neutral': 0.00029465233092196286}","{'positive': 0.0583483912050724, 'negative': 0.17073450982570648, 'neutral': 0.7709171175956726}"
"January 13, 2024 11:55 AM IST","Karnataka govt gives nod to 73 projects worth over Rs 3,900 cr","Karnataka's State-Level Single Window Clearance Committee, led by Minister M B Patil, approves 73 projects totaling Rs 3,935.52 crore.",india_news2,"['Karnataka', 'State-Level Single Window Clearance Committee', 'M B Patil', '73', 'Rs 3,935.52']","['Karnataka', '73', 'Rs 3,900 cr']","{'positive': 0.9595822095870972, 'negative': 0.019922873005270958, 'neutral': 0.020494895055890083}","{'positive': 0.5725452303886414, 'negative': 0.36864984035491943, 'neutral': 0.0588049553334713}"
"January 13, 2024 05:36 PM IST","Renowned classical singer Prabha Atre, doyen of Kirana Gharana, dies at 92","Atre, who represented the Kirana Gharana of the Hindustani classical music, had been honoured with all three of Padma awards by the Indian government.",india_news2,"['Gharana', 'Hindustani', 'three', 'Padma', 'Indian']","['Prabha Atre', 'Kirana Gharana', '92']","{'positive': 0.11905933171510696, 'negative': 0.009599698707461357, 'neutral': 0.8713409900665283}","{'positive': 0.10497232526540756, 'negative': 0.11218495666980743, 'neutral': 0.782842755317688}"
"January 13, 2024 11:48 AM IST",TPF meet: India flags delay in US visa process for domestic businesses,"India raises visa delay concerns in Trade Policy Forum with the US, urging expedited processes for Indian businesses, according to an official statement on Saturday.",india_news2,"['India', 'Trade Policy Forum', 'US', 'Indian', 'Saturday']","['TPF', 'India', 'US']","{'positive': 0.6502553820610046, 'negative': 0.2564687728881836, 'neutral': 0.09327578544616699}","{'positive': 0.22166381776332855, 'negative': 0.6233344674110413, 'neutral': 0.15500175952911377}"
"January 13, 2024 10:48 AM IST",ED issues fourth summons to Kejriwal in Delhi excise policy case for Jan 18,Enforcement Directorate summons Delhi Chief Minister Arvind Kejriwal for the fourth time in the money laundering case linked to Delhi's excise policy.,india_news2,"['Enforcement Directorate', 'Delhi', 'Arvind Kejriwal', 'fourth', 'Delhi']","['fourth', 'Kejriwal', 'Delhi', 'Jan 18']","{'positive': 0.0343044176697731, 'negative': 0.9473245143890381, 'neutral': 0.01837109960615635}","{'positive': 0.053474511951208115, 'negative': 0.7651430368423462, 'neutral': 0.18138249218463898}"
"January 13, 2024 10:34 AM IST","At 3.6 degrees Celsius, Delhi records coldest morning this winter","Delhi hits season's lowest temperature at 3.6 degrees Celsius; widespread fog reported, according to the India Meteorological Department (IMD).",india_news2,"['Delhi', 'season', '3.6 degrees Celsius', 'the India Meteorological Department', 'IMD']","['3.6 degrees', 'Delhi', 'this winter']","{'positive': 0.12284007668495178, 'negative': 0.5226076245307922, 'neutral': 0.3545522689819336}","{'positive': 0.06734245270490646, 'negative': 0.8309400081634521, 'neutral': 0.1017175018787384}"
"January 13, 2024 09:50 AM IST",Binance loses Indian traders to domestic rivals like WazirX,"Binance's split from WazirX in 2022 seemed advantageous, but a government crackdown on offshore platforms has shifted dynamics, impacting the world's largest cryptocurrency exchange in the Indian market.",india_news2,"['Binance', '2022', 'Indian']",['Indian'],"{'positive': 0.21594789624214172, 'negative': 0.01103437040001154, 'neutral': 0.7730177640914917}","{'positive': 0.24412208795547485, 'negative': 0.7327477335929871, 'neutral': 0.02313021942973137}"
"January 13, 2024 09:50 AM IST",Goldman sees India’s rising affluent class buy up premium goods,"Goldman Sachs predicts Indian luxury goods companies to outperform broader competitors, fueled by the expected doubling of the affluent class to 100 million people in three years.",india_news2,"['Goldman Sachs', 'Indian', '100 million', 'three years']","['Goldman', 'India']","{'positive': 0.06850671023130417, 'negative': 0.39984965324401855, 'neutral': 0.5316436290740967}","{'positive': 0.06498769670724869, 'negative': 0.3919289708137512, 'neutral': 0.5430833101272583}"
"January 13, 2024 09:35 AM IST",Narco crisis a world away drives rally in India shrimp companies,"Indian shrimp stocks surge amid speculation of supply disruption in Ecuador, a top exporter facing narco gang terror threats.",india_news2,"['Indian', 'Ecuador']","['Narco', 'India']","{'positive': 0.35358455777168274, 'negative': 0.6454436182975769, 'neutral': 0.000971875386312604}","{'positive': 0.006105503067374229, 'negative': 0.9804252982139587, 'neutral': 0.013469204306602478}"
"January 13, 2024 09:35 AM IST",Weather Update Today: Severe cold wave conditions continue in North India; IMD upgrades orange alert to red,"North India faces severe cold wave conditions with dense fog, Central and East India anticipate a slight temperature drop, West India experiences milder weather with potential rainfall in specific regions and South India sees the conclusion of the Northeast Monsoon with isolated rainfall in certain areas.",india_news2,"['North India', 'Central', 'East India', 'West India', 'South India', 'the Northeast Monsoon']","['North India', 'IMD']","{'positive': 0.4070923626422882, 'negative': 0.353892982006073, 'neutral': 0.23901468515396118}","{'positive': 0.2830411493778229, 'negative': 0.2643772065639496, 'neutral': 0.45258164405822754}"
"January 13, 2024 11:01 PM IST",Bharat Jodo Nyay Yatra Highlights: Congress' Nyay Yatra to begin from Imphal tomorrow,"Bharat Jodo Nyay Yatra Highlights: Jairam Ramesh, General Secretary (Communications), Congress says, ""Bharat Jodo Nyay Yatra is going to start tomorrow i.e. January 14, from Thoubal, Manipur. Tomorrow Rahul Gandhi will come to Imphal at 11 am and will first go to Khongjom War Memorial. The importance of this war memorial is not only for Manipur but for the entire country...""",india_news2,"['Jodo Nyay', 'Congress', 'Jodo Nyay Yatra', 'tomorrow', 'January 14', 'Thoubal', 'Manipur', 'Tomorrow', 'Rahul Gandhi', 'Imphal', '11 am', 'first', 'Khongjom War Memorial', 'Manipur']","['Jodo Nyay', 'Congress', 'Imphal', 'tomorrow']","{'positive': 0.5097618699073792, 'negative': 0.4901045858860016, 'neutral': 0.00013358045544009656}","{'positive': 0.532590925693512, 'negative': 0.23912042379379272, 'neutral': 0.22828863561153412}"
"January 13, 2024 07:15 AM IST",Moneycontrol Daily: Your Essential 7,A daily round-up of the most interesting articles to help jump-start the day.,india_news2,"['daily', 'the day']",['Moneycontrol Daily'],"{'positive': 0.9963459372520447, 'negative': 0.0014865604462102056, 'neutral': 0.002167547820135951}","{'positive': 0.06820394843816757, 'negative': 0.07183939218521118, 'neutral': 0.859956681728363}"
"January 13, 2024 12:14 AM IST",Indian Army indigenously develops end-to-end secure mobile ecosystem SAMBHAV,"The ecosystem — SAMBHAV (Secure Army Mobile Bharat Version) — operates on the state-of-the-art contemporary 5G technology and will represent a ""significant leap forward in India's defence capability"", a senior official said.",india_news2,"['5', 'India']","['Indian Army', 'SAMBHAV']","{'positive': 0.9836652874946594, 'negative': 0.0002968072658404708, 'neutral': 0.0160379596054554}","{'positive': 0.8166652917861938, 'negative': 0.017609853297472, 'neutral': 0.16572482883930206}"
"January 12, 2024 11:41 PM IST","UP Police to deploy drones, over 10,000 CCTV camera in Ayodhya for Ram temple event","DG (law and order) Prashant Kumar said over 10,000 CCTV cameras have been installed in Ayodhya district. Apart from this, modern technical equipment has also been deployed to help the police force.",india_news3,"['Kumar', '10,000', 'CCTV', 'Ayodhya']","['over 10,000', 'CCTV', 'Ayodhya for Ram temple event']","{'positive': 0.790733814239502, 'negative': 0.004385344684123993, 'neutral': 0.20488080382347107}","{'positive': 0.03934549540281296, 'negative': 0.2216779589653015, 'neutral': 0.7389765977859497}"
"January 12, 2024 11:29 PM IST","Ram Mandir consecration: In a first, Gita Press faces shortage as demand for Ramcharitmanas spikes","A trustee of the press has reportedly said that due to the spike in demand for Ramcharitmanas, they have exhausted their entire stock but are trying to publish more to keep up with the demand",india_news3,['Ramcharitmanas'],"['Gita Press', 'Ramcharitmanas']","{'positive': 0.005401243921369314, 'negative': 0.9941725134849548, 'neutral': 0.00042615304118953645}","{'positive': 0.03762473165988922, 'negative': 0.961612343788147, 'neutral': 0.0007628813618794084}"
"January 12, 2024 09:13 PM IST",Formula E could return to India as soon as 2025: Co-founder Alberto Longo,"""We are working to coming to India in the future, we will be starting conversations with different cities in India soon,"" Longo told",india_news3,"['India', 'India', 'Longo']","['India', '2025', 'Alberto Longo']","{'positive': 0.21995802223682404, 'negative': 0.2686918079853058, 'neutral': 0.511350154876709}","{'positive': 0.5443668961524963, 'negative': 0.3222101032733917, 'neutral': 0.1334230601787567}"
"January 12, 2024 09:00 PM IST",Suspected terrorists fire upon Army vehicles in J-K's Poonch; no one injured,"No security personnel was injured in the attack, they said.",india_news3,[],"['Army', ""J-K's""]","{'positive': 0.20836368203163147, 'negative': 0.790514349937439, 'neutral': 0.001121950219385326}","{'positive': 0.2098202407360077, 'negative': 0.7854599952697754, 'neutral': 0.004719796124845743}"
"January 14, 2024 09:48 AM IST","EAM S Jaishankar Iran visit begins on January 14; to discuss bilateral issues, Red Sea crisis","During the visit, the two sides are expected to discuss several bilateral and regional issues, including the state of the Red Sea. India has been keeping a careful eye on the events in the Red Sea.",india_news3,"['two', 'the Red Sea', 'India', 'the Red Sea']","['EAM S', 'Jaishankar', 'Iran', 'January 14', 'Red Sea']","{'positive': 0.37169283628463745, 'negative': 0.13882939517498016, 'neutral': 0.48947781324386597}","{'positive': 0.0017621980514377356, 'negative': 0.9743943810462952, 'neutral': 0.02384343557059765}"
"January 12, 2024 07:47 PM IST",NIA files charge sheet against 8 LeT cadres in Karnataka in 'fidayeen' attack conspiracy case,"Among the charge-sheeted accused is T Naseer of Kannur in Kerala, who is serving a life sentence in the Central Prison in Bengaluru in a separate case since 2013.",india_news3,"['Kannur', 'Kerala', 'the Central Prison', 'Bengaluru', '2013']","['NIA', '8', 'Karnataka']","{'positive': 0.3170405328273773, 'negative': 0.6578659415245056, 'neutral': 0.02509358711540699}","{'positive': 0.06541768461465836, 'negative': 0.8712843656539917, 'neutral': 0.06329797208309174}"
"January 12, 2024 07:40 PM IST","We don't need invitation to meet our Lord, says Congress",The Congress pointed out how a particular organisation and a party was trying to claim the ownership of the religion without having any faith in the standard religious practices.,india_news3,['Congress'],['Congress'],"{'positive': 0.940197229385376, 'negative': 0.049641262739896774, 'neutral': 0.010161521844565868}","{'positive': 0.41549232602119446, 'negative': 0.25686338543891907, 'neutral': 0.3276442885398865}"
"January 12, 2024 07:39 PM IST",Passenger traffic at Bangalore International Airport jumps 35.3% to 37.2 million in 2023,The facility had handled a total of 27.50-million passengers in the January-December period of 2022.,india_news3,"['27.50-million', 'January-December', '2022']","['Bangalore International Airport', '35.3%', '37.2 million', '2023']","{'positive': 0.7573394179344177, 'negative': 0.08927082270383835, 'neutral': 0.15338976681232452}","{'positive': 0.4157216548919678, 'negative': 0.2250068634748459, 'neutral': 0.35927140712738037}"
"January 12, 2024 06:44 PM IST",Should you link your RuPay credit card to UPI? | Benefits & FAQs,"RBI has recently allowed the integration of UPI with RuPay credit cards. With it, you can now make credit card transactions with your UPI. But how can you link it and what are the benefits? Watch this video to find out!",india_news3,"['RBI', 'UPI', 'RuPay', 'UPI']","['UPI', 'Benefits & FAQs']","{'positive': 0.9999847412109375, 'negative': 1.1525937225087546e-05, 'neutral': 3.6646242733695544e-06}","{'positive': 0.9626709818840027, 'negative': 0.027990760281682014, 'neutral': 0.00933836493641138}"
"January 12, 2024 06:40 PM IST",Privileges Committee of LS adopts resolution to revoke suspension of 3 Congress MPs,"Abdul Khaleque, Vijay Vasanth and K Jayakumar had approached the presiding officer's chair and the matter was referred to the Privileges Committee for further consideration.",india_news3,"['Abdul Khaleque', 'Vijay Vasanth', 'K Jayakumar', 'the Privileges Committee']","['Privileges Committee', '3', 'Congress']","{'positive': 0.9116484522819519, 'negative': 0.06835873425006866, 'neutral': 0.019992826506495476}","{'positive': 0.47296416759490967, 'negative': 0.3016708195209503, 'neutral': 0.2253650426864624}"
"January 12, 2024 06:15 PM IST",Riot breaks over secret tunnel built under synagogue in New York City’s Brooklyn | Nine arrested,"A riot broke over a secret tunnel built underneath a Synagogue in the heart of New York City’s Brooklyn. A protest was staged on January 8, 2024, when the cement trucks arrived to shut the tunnel. Due to violence the NYPD officials intervened and arrested over nine people aged between 19-22. The passageway is believed to have started in the basement of an empty apartment, and it eventually leads to the Synagogue. The New York City building agents suspected the tunnel was built illegally, which led to structural damage to the synagogue. A Chabad spokesperson said a “group of extremist students” created the passageway, the reason for the creation of the tunnel is still unknown.",india_news3,"['New York City’s', 'Brooklyn', 'January 8, 2024', 'NYPD', 'nine', 'New York City', 'Chabad']","['New York City’s', 'Brooklyn', 'Nine']","{'positive': 9.592012020220864e-07, 'negative': 0.9999984502792358, 'neutral': 6.516191888294998e-07}","{'positive': 0.006560361012816429, 'negative': 0.9362437129020691, 'neutral': 0.05719589442014694}"
"January 12, 2024 11:21 PM IST","Covid-19 tracker: Cases of JN.1 sub-variant cross 1,000 mark","Uttar Pradesh becomes the latest state to join the list of 16 states and UTs which have detected the presence of sub-variant JN.1, according to Insacog.",india_news3,"['Uttar Pradesh', '16', 'Insacog']","['1,000']","{'positive': 0.7950652837753296, 'negative': 0.17310310900211334, 'neutral': 0.031831540167331696}","{'positive': 0.49753338098526, 'negative': 0.09305315464735031, 'neutral': 0.4094134271144867}"
"January 12, 2024 06:10 PM IST",Debris of IAF aircraft that went missing over Bay of Bengal in 2016 found,"An Autonomous Underwater Vehicle, deployed by the National Institute of Ocean Technology, was used to locate the missing aircraft on the sea bed approximately 310 kilometers from the Chennai coast.",india_news3,"['Vehicle', 'the National Institute of Ocean Technology', 'approximately 310 kilometers', 'Chennai']","['Bay of Bengal', '2016']","{'positive': 0.25777775049209595, 'negative': 0.7070632576942444, 'neutral': 0.03515904024243355}","{'positive': 0.061035558581352234, 'negative': 0.8708919286727905, 'neutral': 0.06807246059179306}"
"January 12, 2024 05:51 PM IST","Sugarcane-ethanol policy: Solution will be found after April, Gadkari assures sugar industry","India will one day become an exporter of energy and there was a need to develop agriculture for this to happen, Gadkari said",india_news3,"['India', 'one day', 'Gadkari']","['April', 'Gadkari']","{'positive': 0.7019929885864258, 'negative': 0.024929501116275787, 'neutral': 0.27307748794555664}","{'positive': 0.9132294654846191, 'negative': 0.07512915879487991, 'neutral': 0.011641415767371655}"
"January 12, 2024 05:11 PM IST","CPI boycotts Ram temple consecration, accuses BJP of political manipulation",CPI's general secretary D Raja said that It was known to the world that BJP and RSS are making Ram temple consecration a political event for their own electoral gains.,india_news3,"['D Raja', 'BJP', 'RSS']",['BJP'],"{'positive': 0.7334139347076416, 'negative': 0.05868840217590332, 'neutral': 0.20789766311645508}","{'positive': 0.01974933221936226, 'negative': 0.2615531384944916, 'neutral': 0.7186975479125977}"
"January 12, 2024 05:05 PM IST",Moneycontrol Selects: Top stories this evening,Our carefully curated package of articles to assist you in staying informed.,india_news3,[],['this evening'],"{'positive': 0.7938010692596436, 'negative': 0.020458705723285675, 'neutral': 0.18574027717113495}","{'positive': 0.5137678980827332, 'negative': 0.3197478652000427, 'neutral': 0.1664842665195465}"
"January 12, 2024 05:01 PM IST",US SEC has approved the Bitcoin Spot ETF; Is It Safe To Trade In Bitcoin?,"Several exchange-traded funds (ETFs) tied to the spot price of bitcoin began trading in the U.S. on Thursday in a landmark moment for the cryptocurrency industry that has been seeking regulatory approval for the financial product for over a decade. The green light by the U.S. Securities and Exchange Commission finally came late on Wednesday following months-long talks with top asset managers such as BlackRock (BLK.N), Ark Investments/21Shares, Fidelity, Invesco (IVZ.N) and VanEck. Catch Manisha Gupta with more details",india_news3,"['U.S.', 'Thursday', 'the U.S. Securities and Exchange Commission', 'Wednesday', 'months-long', 'BlackRock', 'Ark', 'Fidelity', 'Invesco', 'VanEck', 'Catch Manisha Gupta']","['US SEC', 'the Bitcoin Spot ETF']","{'positive': 0.9999967813491821, 'negative': 9.401349529980507e-07, 'neutral': 2.2348151560436236e-06}","{'positive': 0.9812934994697571, 'negative': 0.007319278549402952, 'neutral': 0.011387219652533531}"
"January 12, 2024 04:34 PM IST","LIVE: Wipro Q3 Margins 16% | PAT at ₹ 2,690 Cr | Mgmt Commentary | Earnings Express","I.T. company Wipro reported its Q3 earnings. The company's net profit fell by 12% to Rs 2,694 crore. The revenue was down 4%. This is the fourth consecutive quarter wherein the company has reported a fall in profits YoY. While HCLTech is likely to report better earnings performance than peers.",india_news3,"['I.T.', 'Wipro', 'Q3', '12%', 'Rs 2,694', '4%', 'the fourth consecutive quarter', 'HCLTech']","['Wipro Q3 Margins', '16%', 'PAT', '2,690', 'Cr', 'Mgmt Commentary', 'Earnings Express']","{'positive': 0.9981032609939575, 'negative': 1.5226738469209522e-05, 'neutral': 0.0018814998911693692}","{'positive': 0.045644160360097885, 'negative': 0.23489521443843842, 'neutral': 0.7194606065750122}"
"January 12, 2024 04:35 PM IST",Why is the Bengaluru-Mysuru highway prone to accidents? Centre will spend Rs 688 crore on safety,"The Bengaluru-Mysuru expressway, constructed by the Ministry of Road and Transport at a cost of Rs 8480 crore, was designed to reduce the travel time between Bengaluru and Mysore from three hours to just 75 minutes. However, since its inauguration, over 500 accidents and 132 deaths have been recorded on the expressway. To make the Bengaluru-Mysore highway safer for motorists, the central government has decided to allocate Rs 688 crore towards road safety measures. The question remains as to why such a high number of accidents have occurred on the expensive expressway, Watch the video to learn more about the entire story.",india_news3,"['Mysuru', 'the Ministry of Road and Transport', 'Rs 8480', 'Bengaluru', 'Mysore', 'three hours', '75 minutes', '500', '132', 'the Bengaluru-Mysore', 'Rs 688']","['the Bengaluru-Mysuru', 'Rs 688']","{'positive': 0.7194700837135315, 'negative': 0.061359599232673645, 'neutral': 0.21917034685611725}","{'positive': 0.3477068543434143, 'negative': 0.5451690554618835, 'neutral': 0.10712414979934692}"
"January 12, 2024 06:11 PM IST",PM Modi inaugurates India's longest sea bridge in Mumbai,"It will provide faster connectivity to Mumbai International Airport and Navi Mumbai International Airport and will also reduce the travel time from Mumbai to Pune, Goa and South India.",india_news3,"['Mumbai International Airport', 'Navi Mumbai International Airport', 'Mumbai', 'Pune, Goa and South India']","['PM Modi', 'India', 'longest sea bridge', 'Mumbai']","{'positive': 0.0420236811041832, 'negative': 0.9517658352851868, 'neutral': 0.006210570223629475}","{'positive': 0.02182040922343731, 'negative': 0.0185739453881979, 'neutral': 0.9596056938171387}"
"January 12, 2024 03:51 PM IST",PM Modi starts special religious exercise preceding temple consecration,"The inner journey he is undergoing can only be felt and not expressed, the PM said in an audio message",india_news3,[],['PM Modi'],"{'positive': 0.3913705348968506, 'negative': 0.543095052242279, 'neutral': 0.06553434580564499}","{'positive': 0.6587076783180237, 'negative': 0.015382870100438595, 'neutral': 0.32590946555137634}"
