date,heading,text,SourceTag,Text NER,Heading NER,Text Sentiment,Heading Sentiment
"January 16, 2024 05:13 PM IST","Over 8,600 bank accounts linked to cybercriminals frozen in Jharkhand","The maximum of 2,002 accounts were frozen in Deoghar district, followed by 1,183 in Dhanbad and 959 in Ranchi, he said.",india_news1,"['2,002', '1,183', 'Dhanbad', '959', 'Ranchi']","['8,600', 'Jharkhand']","{'positive': 0.3228262960910797, 'negative': 0.4326314926147461, 'neutral': 0.2445421665906906}","{'positive': 0.09694354236125946, 'negative': 0.2833386957645416, 'neutral': 0.6197177767753601}"
"January 16, 2024 05:16 PM IST",India’s capital goods at par with global standards - Bharat Kaushal of Hitachi | Davos 2024,"The standards of the capital goods industry in India, used for public investments, are now on par with global standards, says Bharat Kaushal, the Managing Director of Hitachi India. At Davos, he speaks to Chandra Srikanth of Moneycontrol on the growth of India in the digital sphere, vision of Hitachi for 2024 and the interim budget.  Watch the interview to know more.",india_news1,"['India', 'Bharat Kaushal', 'Hitachi India', 'Davos', 'Chandra Srikanth of Moneycontrol', 'India', 'Hitachi', '2024']","['India', 'Hitachi', 'Davos 2024']","{'positive': 0.08635002374649048, 'negative': 0.028949175029993057, 'neutral': 0.8847007751464844}","{'positive': 0.1367446780204773, 'negative': 0.45067816972732544, 'neutral': 0.4125770926475525}"
"January 16, 2024 05:06 PM IST",Moneycontrol Selects: Top stories this evening,Our specially curated package of the most interesting articles to help you stay at the top of your game.,india_news1,[],['this evening'],"{'positive': 0.9994004964828491, 'negative': 0.00012906907068099827, 'neutral': 0.00047047296538949013}","{'positive': 0.5137678980827332, 'negative': 0.3197478652000427, 'neutral': 0.1664842665195465}"
"January 16, 2024 05:03 PM IST","No reason why we shouldn’t be the best performing organisation: Mohit Joshi, Tech Mahindra | Davos 2024","‘No reason why we shouldn’t be the best performing organisation’, said Mohit Joshi, CEO of Tech Mahindra. At Davos 2024, Moneycontrol’s Chandra Srikanth spoke to Mohit Joshi, where he shared details from his first six-month journey as the CEO of Tech Mahindra. He said the company is optimistic about its growth and revenue. He also added that Tech Mahindra will be working on its revenue and margins. To know more about the insights he shared, watch this video.",india_news2,"['Mohit Joshi', 'Tech Mahindra', 'Davos 2024', 'Moneycontrol', 'Chandra Srikanth', 'Mohit Joshi', 'first', 'six-month', 'Tech Mahindra', 'Tech Mahindra']","['Mohit Joshi', 'Tech Mahindra', 'Davos 2024']","{'positive': 0.9999668598175049, 'negative': 3.31048431689851e-05, 'neutral': 2.0836402825352707e-08}","{'positive': 0.8084999918937683, 'negative': 0.18310067057609558, 'neutral': 0.008399263955652714}"
"January 16, 2024 04:57 PM IST","Deloitte is focusing on hirings under AI, cloud computing and M&A | Davos 2024","Deloitte is focusing on ramping up hiring in India said Romal Shetty, Deloitte’s south Asia chief executive officer. He said Deloitte India, will increase its headcount to 2,50,000-2,60,000 from the current 1,20,000 employees in the next three to four years, he added that Deloitte India would invest in includes AI, renewables and energy, cloud, digital and cyber. He added Deloitte has invested a lot in mergers and acquisitions. He also spoke about how trust in Indian businesses is low because corporate governance is not as strong as it ought to be. To know more about Deloitte’s upcoming investments watch this interview with Moneycontrol’s Chandra Srikanth.",india_news2,"['Deloitte', 'India', 'Romal Shetty', 'Deloitte', 'Asia', 'Deloitte India', '2,50,000-2,60,000', '1,20,000', 'the next three to four years', 'Deloitte India', 'AI', 'Deloitte', 'Indian', 'Deloitte', 'Moneycontrol', 'Chandra Srikanth']","['Deloitte', 'AI', 'Davos 2024']","{'positive': 0.9947710633277893, 'negative': 0.0052254460752010345, 'neutral': 3.489389200694859e-06}","{'positive': 0.29068419337272644, 'negative': 0.5296233892440796, 'neutral': 0.17969241738319397}"
"January 16, 2024 04:48 PM IST",Lok Sabha 2024 Polls: Mayawati’s decision to go solo may indirectly boost BJP,"Mayawati could split votes between the SP and BSP to the benefit of the BJP. The saffron party, banking on PM Modi’s welfare schemes, believes that it can attract votes from all communities.",india_news2,"['Mayawati', 'SP', 'BSP', 'BJP', 'The saffron party', 'PM Modi’s']","['Lok Sabha', '2024', 'Mayawati', 'BJP']","{'positive': 0.9652897119522095, 'negative': 0.02515200339257717, 'neutral': 0.009558259509503841}","{'positive': 0.3877114951610565, 'negative': 0.5142255425453186, 'neutral': 0.09806296229362488}"
"January 16, 2024 04:47 PM IST","Ram Lalla sculptor braved an eye injury, spent sleepless nights; Family says its worth it",The family of the Mysuru-based sculptor is jubilant after the Ayodhya Ram temple trust announced that the idol of 'Ram Lalla' made by him has been selected for installation at the temple coming up at Lord Ram's birthplace in the Uttar Pradesh town.,india_news2,"['Mysuru', ""Ram Lalla'"", 'Uttar']","['Ram Lalla', 'sleepless nights', 'Family']","{'positive': 0.064610555768013, 'negative': 0.49574294686317444, 'neutral': 0.43964651226997375}","{'positive': 0.2881605923175812, 'negative': 0.6254273653030396, 'neutral': 0.08641200512647629}"
"January 16, 2024 04:17 PM IST","Scheme to divorcees, single women for constructing house to be launched soon: Himachal CM Sukhu","Sukhu said in a statement that the state government is completely dedicated for the uplift of women. Under the new scheme, an assistance of Rs 1.5 lakh will be provided for the construction of homes and nearly 7,000 women are expected to benefit from it, he added.",india_news2,"['Sukhu', 'Rs 1.5', 'nearly 7,000']",['Himachal CM Sukhu'],"{'positive': 0.9862609505653381, 'negative': 0.00888438057154417, 'neutral': 0.004854673519730568}","{'positive': 0.8706135749816895, 'negative': 0.0944749265909195, 'neutral': 0.03491145372390747}"
"January 16, 2024 04:02 PM IST",Poverty headcount in Assam down by 25% in 3 yrs: CM,"More than 80 lakh people in the state have 'escaped poverty' with the state experiencing 'most prosperous era in modern history', he maintained.",india_news2,['More than 80'],"['25%', '3', 'CM']","{'positive': 0.0054200394079089165, 'negative': 0.9851174354553223, 'neutral': 0.009462540037930012}","{'positive': 0.3322705626487732, 'negative': 0.13832110166549683, 'neutral': 0.5294082760810852}"
"January 16, 2024 03:34 PM IST",AIMIM chief Owaisi accuses INDIA bloc parties of following BJP/RSS agenda,Aam Aadmi Party organised recitations of the Sundarkand in all Delhi assembly constituencies.,india_news2,"['Aam Aadmi Party', 'Sundarkand', 'Delhi']","['Owaisi', 'INDIA bloc', 'BJP/RSS']","{'positive': 0.6952071189880371, 'negative': 0.1707635372877121, 'neutral': 0.1340293139219284}","{'positive': 0.08751457929611206, 'negative': 0.6012510657310486, 'neutral': 0.3112342953681946}"
"January 16, 2024 03:28 PM IST",True believers don't use religion for personal gains: Rahul Gandhi on Ayodhya invitation row,"The Ram Mandir consecration event on January 22 has turned into a complete political event centred around the prime minister, and this is the reason why Congress president Mallikarjun Kharge declined the invitation to attend, Rahul Gandhi said.",india_news2,"['January 22', 'Congress', 'Mallikarjun Kharge', 'Rahul Gandhi']",['Rahul Gandhi'],"{'positive': 0.11095112562179565, 'negative': 0.6120600700378418, 'neutral': 0.27698880434036255}","{'positive': 0.3013762831687927, 'negative': 0.3722480237483978, 'neutral': 0.32637566328048706}"
"January 16, 2024 03:18 PM IST",Flight cancelled or delayed? Here's how you can claim compensation,"According to flight tracker website flightradar24, over 100 flights were affected or delayed due to adverse weather conditions on January 16.",india_news2,"['over 100', 'January 16']",[],"{'positive': 0.0024474330712109804, 'negative': 0.9953415393829346, 'neutral': 0.0022110084537416697}","{'positive': 0.32568058371543884, 'negative': 0.39778217673301697, 'neutral': 0.2765371799468994}"
"January 16, 2024 03:08 PM IST",Difficult to attend Ram temple consecration as BJP has turned it into political event: Rahul,Rahul remarks at a press conference during the Bharat Jodo Nyay Yatra here comes days after the Congress top brass declined the invitation to the event at the Ram temple in Ayodhya in Uttar Pradesh.,india_news2,"['Jodo Nyay Yatra', 'days', 'Congress', 'Ayodhya', 'Uttar Pradesh']",['BJP'],"{'positive': 0.20590762794017792, 'negative': 0.5817512273788452, 'neutral': 0.21234114468097687}","{'positive': 0.04576033353805542, 'negative': 0.8415356874465942, 'neutral': 0.11270388960838318}"
"January 16, 2024 03:04 PM IST",India can become $5 trillion economy much before 2028: Hardeep Singh Puri,"Hardeep Puri, the minister for petroleum and natural gas as well as housing and urban affairs, said India is aware of its commitments towards sustainability goals and will meet all the targets in time while meeting the requirements of a growing economy.",india_news2,"['Hardeep Puri', 'India']","['India', '$5 trillion']","{'positive': 0.9619461297988892, 'negative': 0.03793169930577278, 'neutral': 0.00012209058331791312}","{'positive': 0.045117322355508804, 'negative': 0.26912721991539, 'neutral': 0.6857554912567139}"
"January 16, 2024 02:50 PM IST","Road Minister blames rise in accidents on poor planning, falling quality of engineers in India","Gadkari urged the industry and government to collaborate on solutions to prevent road accidents, emphasizing the importance of education in building safer infrastructure and promoting safer driving habits.",india_news2,['Gadkari'],['India'],"{'positive': 0.9994764924049377, 'negative': 0.000233306986046955, 'neutral': 0.0002901835832744837}","{'positive': 0.026336168870329857, 'negative': 0.9464153051376343, 'neutral': 0.027248485013842583}"
"January 16, 2024 02:38 PM IST",Ram Temple Inauguration: What transpired in meeting between Yogi Adityanath's mentor and UP CM?,"Veer Bahadur Singh was actively involved in the multifaceted efforts made to seek a resolution to the Ayodhya dispute, and this included dialogues with the Hindu Mahasabha. The chief minister attributed significance to the Hindu Mahasabha, compared to the RSS or VHP.",india_news2,"['Veer Bahadur Singh', 'the Hindu Mahasabha', 'the Hindu Mahasabha', 'RSS', 'VHP']","[""Yogi Adityanath's"", 'UP CM']","{'positive': 0.24974146485328674, 'negative': 0.7482838034629822, 'neutral': 0.0019746357575058937}","{'positive': 0.27778270840644836, 'negative': 0.3948977589607239, 'neutral': 0.3273194432258606}"
"January 16, 2024 02:41 PM IST","Water supply to be affected in several areas on Jan 18, Jan 19: Delhi Jal Board","Residents are advised to store sufficient water, and water tankers will be available on request, it said in a notice.",india_news2,[],"['Jan 18, Jan 19', 'Delhi Jal Board']","{'positive': 0.025562841445207596, 'negative': 0.012905311770737171, 'neutral': 0.9615318775177002}","{'positive': 0.08320117741823196, 'negative': 0.897754967212677, 'neutral': 0.019043952226638794}"
"January 16, 2024 01:33 PM IST",Sachin Deepfake: Rethink India’s approach to combating this menace,"Practical solutions are needed as legal overreach won’t yield the desired outcomes. Enhancing platform liability, frequent legal reminders and overburdening grievance mechanisms have limitations. Existing legal norms and processes can be refined and enhanced instead of instituting new regulations that may prove cumbersome",india_news2,[],"['Sachin Deepfake', 'India']","{'positive': 0.4240131378173828, 'negative': 0.5759691596031189, 'neutral': 1.765110391716007e-05}","{'positive': 0.13429223001003265, 'negative': 0.7860112190246582, 'neutral': 0.07969661056995392}"
"January 16, 2024 12:47 PM IST",Moneycontrol Selects: Top stories this afternoon,Our specially curated package of the most interesting articles to help you stay at the top of your game.,india_news2,[],['this afternoon'],"{'positive': 0.9994004964828491, 'negative': 0.00012906907068099827, 'neutral': 0.00047047296538949013}","{'positive': 0.6561357378959656, 'negative': 0.2390354871749878, 'neutral': 0.10482878237962723}"
"January 16, 2024 12:22 PM IST",Ram Mandir Inaugaration: Check full schedule of Pran Pratistha ceremony here,"Over 8,000 guests are expected on the consecration day, with a surge of devotees from January 23.",india_news2,"['Over 8,000', 'January 23']",['Pran Pratistha'],"{'positive': 0.06879593431949615, 'negative': 0.011636709794402122, 'neutral': 0.919567346572876}","{'positive': 0.24897927045822144, 'negative': 0.1418379545211792, 'neutral': 0.6091827750205994}"
"January 16, 2024 12:09 PM IST",Ram Mandir: Classical Indian instruments to be played during 'Pran Pratishtha' ceremony,The consecration of Shri Ram Lalla is scheduled for January 22. The ritual process will span from January 16-22.,india_news2,"['Shri Ram Lalla', 'January 22', 'January 16-22']","['Indian', ""Pran Pratishtha'""]","{'positive': 0.09992996603250504, 'negative': 0.7848437428474426, 'neutral': 0.11522620916366577}","{'positive': 0.513933539390564, 'negative': 0.11485389620065689, 'neutral': 0.37121260166168213}"
"January 16, 2024 11:52 AM IST","Gujarat, Kerala, Karnataka best performing states in developing startup ecosystem: DPIIT ranking",Tamil Nadu and Himachal Pradesh are also categorised as the best performers.,india_news2,"['Tamil Nadu', 'Himachal Pradesh']","['Gujarat', 'Kerala', 'Karnataka']","{'positive': 0.9740698933601379, 'negative': 0.010940132662653923, 'neutral': 0.014989961870014668}","{'positive': 0.7956856489181519, 'negative': 0.09365084022283554, 'neutral': 0.11066348105669022}"
"January 16, 2024 01:14 PM IST","Lok Sabha Polls 2024: Cong-AAP tie up for Chandigarh mayoral elections, to declare LS polls seat-sharing agenda next week","While an AAP candidate will run for the mayor's post, two deputy mayors will be from the Congress, according to Raghav Chadha.",india_news2,"['AAP', 'two', 'Congress', 'Raghav Chadha']","['Lok Sabha Polls', '2024', 'Cong-AAP', 'LS', 'next week']","{'positive': 0.2790279686450958, 'negative': 0.3132206201553345, 'neutral': 0.4077514111995697}","{'positive': 0.015699295327067375, 'negative': 0.9613853096961975, 'neutral': 0.022915363311767578}"
"January 16, 2024 11:37 AM IST",Indian rupee may be winner only if RBI eases hold,"On its own, the stars are aligned for the rupee — prospects of large bond and stocks inflows on the back of JPMorgan Chase & Co’s inclusion of Indian debt in its emerging market index as well as a global risk-on sentiment.",india_news2,"['JPMorgan Chase & Co’s', 'Indian']","['Indian', 'RBI']","{'positive': 0.1377592235803604, 'negative': 0.8285692930221558, 'neutral': 0.033671483397483826}","{'positive': 0.6334052085876465, 'negative': 0.15790972113609314, 'neutral': 0.20868512988090515}"
"January 16, 2024 11:27 AM IST",Consider giving refunds to exporters in cash for tax remission schemes: GTRI to govt,"At present, the refund under the Remission of Duties and Taxes on Exported Products (RoDTEP) scheme and the Rebate of State and Central Taxes and Levies (RoSCTL) scheme is issued as a scrip, which can be used to pay basic customs duties at the time of import.",india_news2,"['the Remission of Duties and Taxes on Exported Products', 'Central Taxes']",[],"{'positive': 0.9423045516014099, 'negative': 0.05622735619544983, 'neutral': 0.0014680245658382773}","{'positive': 0.37189990282058716, 'negative': 0.5758455395698547, 'neutral': 0.05225452780723572}"
"January 16, 2024 11:10 AM IST",“India's digital infra will help it take AI leap” PwC’s Bob Moritz on India’s digital transformation,"PwC Global Chairperson Bob Moritz along with India Chairperson Sanjeev Krishan speak to Moneycontrol’s Chandra R Srikanth on PwC’s Global CEO Survey. On one hand the CEOs are optimistic heading into 2024, on the other, almost half of them are concerned about business viability amid acceleration of tech and climate pressure. Moritz and Krishan decode the PwC Global survey, also throwing light on how India Inc is placed. 

Being bullish on India’s growth, Moritz highlights how India is a bigger supply chain alternative than ever before and how Indian organisations have started to play more globally.

Watch the full interview from the World Economic Forum in Davos.",india_news2,"['Global Chairperson Bob Moritz', 'India Chairperson Sanjeev Krishan', 'Moneycontrol', 'PwC’s Global CEO Survey', '2024', 'almost half', 'Moritz', 'Krishan', 'PwC Global', 'India Inc', 'India', 'Moritz', 'India', 'Indian', 'the World Economic Forum', 'Davos']","['India', 'AI', 'PwC', 'Bob Moritz', 'India']","{'positive': 0.9999102354049683, 'negative': 8.702932973392308e-05, 'neutral': 2.7300757210468873e-06}","{'positive': 0.1461971551179886, 'negative': 0.061921484768390656, 'neutral': 0.7918813228607178}"
"January 16, 2024 10:48 AM IST",Road crash in Delhi leaves one dead,The deceased has been identified as Gaurav Malhotra.,india_news2,['Gaurav Malhotra'],"['Delhi', 'one']","{'positive': 0.2327226996421814, 'negative': 0.19601024687290192, 'neutral': 0.5712670087814331}","{'positive': 0.0018526638159528375, 'negative': 0.996626615524292, 'neutral': 0.0015207460382953286}"
"January 16, 2024 10:52 AM IST",ED raids 6 places in Rajasthan in Jal Jeevan Mission scam,"As on date, only 45 percent of households in Rajasthan have access to tap drinking water, which is remarkably lower than the national average of nearly 72 percent achieved since the scheme's launch on August 15, 2019, according to the latest Jal Shakti Ministry data.",india_news2,"['only 45 percent', 'Rajasthan', 'nearly 72 percent', 'August 15, 2019', 'Jal Shakti Ministry']","['6', 'Rajasthan', 'Jal Jeevan Mission']","{'positive': 0.7851331830024719, 'negative': 0.13571304082870483, 'neutral': 0.07915378361940384}","{'positive': 0.09996272623538971, 'negative': 0.20190021395683289, 'neutral': 0.6981370449066162}"
"January 16, 2024 10:38 PM IST","Davos 2024 Live: Crypto highly speculative, India should be very careful, says RBI Guv","Davos 2024 Live: Shaktikanta Das, the Governor of the Reserve Bank of India (RBI) said on January 16: “Cryptocurrency is highly speculative and country like India should be very careful.” He added: ""Cryptos have huge risk, particularly for emerging market economies because it can impact your financial stability, currency stability, and monetary system.”",india_news3,"['Davos 2024 Live', 'the Reserve Bank of India', 'RBI', 'January 16', 'India']","['Davos 2024 Live', 'India', 'RBI Guv']","{'positive': 0.9992318153381348, 'negative': 0.0007680377457290888, 'neutral': 1.2580527197769698e-07}","{'positive': 0.8617607355117798, 'negative': 0.13041538000106812, 'neutral': 0.007823935709893703}"
"January 16, 2024 06:17 PM IST","Can election, interim budget revive spend on consumption?","Previous interim budgets have announced measures to boost consumption, and this one is likely to be no different.",india_news3,[],[],"{'positive': 0.7889571189880371, 'negative': 0.20310050249099731, 'neutral': 0.007942305877804756}","{'positive': 0.4273221790790558, 'negative': 0.2613886296749115, 'neutral': 0.3112892210483551}"
"January 16, 2024 09:48 AM IST",Want to hop on to Rahul Gandhi's 'Mohabbat Ki Dukaan' bus? You'll need a ticket!,Congress general secretary Jairam Ramesh on Monday posed with the 'ticket' which has a T-shirt and trouser-clad Gandhi in a walking pose and is autographed by him.,india_news3,"['Congress', 'Jairam Ramesh', 'Monday', 'Gandhi']","[""Rahul Gandhi's '""]","{'positive': 0.38227900862693787, 'negative': 0.31393933296203613, 'neutral': 0.3037817180156708}","{'positive': 0.49837470054626465, 'negative': 0.25848254561424255, 'neutral': 0.24314279854297638}"
"January 16, 2024 09:12 AM IST",The cat-and-mouse game derailing India's projects in Bangladesh,For all the talk of Sheikh Hasina being pro-India she has neglected many projects that would have furthered economic cooperation between India and Bangladesh. The lure of China’s easy money has proven too hard to resist,india_news3,"['Hasina', 'India', 'Bangladesh', 'China']","['India', 'Bangladesh']","{'positive': 0.956748366355896, 'negative': 0.04131028801202774, 'neutral': 0.0019412568071857095}","{'positive': 0.4564746916294098, 'negative': 0.2510566711425781, 'neutral': 0.2924686074256897}"
"January 16, 2024 10:35 AM IST","Discovery Series: New capacity, R&D uptrend to kickstart new earnings cycle for this healthcare proxy",Tarsons Products is well positioned to gain from the surge in R&D investments in new molecules in the labware industry and demand for diagnostic services.,india_news3,['Tarsons Products'],[],"{'positive': 0.8880347609519958, 'negative': 0.08073991537094116, 'neutral': 0.031225377693772316}","{'positive': 0.15370303392410278, 'negative': 0.6661457419395447, 'neutral': 0.18015128374099731}"
"January 16, 2024 09:05 AM IST",Will the consecration of the Ram Mandir shrink the opposition space further?,The consecration of the Ram temple in Ayodhya marks the culmination of the Ram Janmabhoomi movement that led to an enormous expansion of the BJP and swept the party to power. Will it cripple the opposition even further?,india_news3,"['Ayodhya', 'BJP']",[],"{'positive': 0.06838924437761307, 'negative': 0.6047377586364746, 'neutral': 0.3268730342388153}","{'positive': 0.03793109580874443, 'negative': 0.2876430153846741, 'neutral': 0.6744258999824524}"
"January 16, 2024 09:12 AM IST","Weather Update Today: Cold wave condition stays on in North India, fog disrupts Delhi travels",Cold to severe cold conditions were anticipated across North India until January 16,india_news3,"['North India', 'January 16']","['North India', 'Delhi']","{'positive': 0.12282484769821167, 'negative': 0.2277146428823471, 'neutral': 0.6494605541229248}","{'positive': 0.00828707404434681, 'negative': 0.9555445313453674, 'neutral': 0.03616844862699509}"
"January 16, 2024 07:56 AM IST","India sees December exports boost, but all eyes on Red Sea",Economists polled by Reuters had expected a merchandise trade deficit of $21 billion in December.,india_news3,"['Reuters', '$21 billion', 'December']","['India', 'December', 'Red Sea']","{'positive': 0.1765546202659607, 'negative': 0.12961874902248383, 'neutral': 0.6938266158103943}","{'positive': 0.4098709225654602, 'negative': 0.07913520932197571, 'neutral': 0.5109938979148865}"
"January 16, 2024 09:30 AM IST","Govt levies 50% export duty on molasses, extends lower import duties on edible oil till March 2025",A finance ministry notification said molasses resulting from the extraction or refining of sugar will attract 50 per cent export duty.,india_news3,['50 per cent'],"['50%', 'March 2025']","{'positive': 0.5061557292938232, 'negative': 0.28547781705856323, 'neutral': 0.2083665132522583}","{'positive': 0.07056433707475662, 'negative': 0.928543746471405, 'neutral': 0.0008919889805838466}"
"January 16, 2024 05:38 AM IST",Moneycontrol Daily: Your Essential 7,A daily round-up of the most interesting articles to help jump-start the day.,india_news3,"['daily', 'the day']",['Moneycontrol Daily'],"{'positive': 0.9963459372520447, 'negative': 0.0014865604462102056, 'neutral': 0.002167547820135951}","{'positive': 0.06820394843816757, 'negative': 0.07183939218521118, 'neutral': 0.859956681728363}"
"January 16, 2024 12:42 AM IST","Delegation of South Africa's ruling party on visit to India; to meet Nadda, other BJP leaders","The African National Congress (ANC) delegation arrived here on an invitation from the BJP as part of its global outreach programme, the party said in a statement.",india_news3,"['The African National Congress', 'ANC', 'BJP']","[""South Africa's"", 'India', 'Nadda', 'BJP']","{'positive': 0.9726219773292542, 'negative': 0.0030102329328656197, 'neutral': 0.0243678018450737}","{'positive': 0.31481239199638367, 'negative': 0.31213197112083435, 'neutral': 0.373055636882782}"
"January 16, 2024 12:31 AM IST",G Rudra Raju resigns as Andhra Pradesh PCC president; Y S Sharmila likely to take over,"According to a source, Rudra Raju sensed a hint from the All India Congress Committee (AICC) that it is inclined to appoint Sharmila as Andhra Pradesh PCC president and pit her against her older brother, YSRCP chief and Andhra Pradesh Chief Minister Jagan Mohan Reddy.",india_news3,"['Rudra Raju', 'the All India Congress Committee', 'Sharmila', 'Andhra Pradesh', 'YSRCP', 'Andhra', 'Jagan Mohan Reddy']","['G Rudra Raju', 'Andhra Pradesh', 'Y S Sharmila']","{'positive': 0.3857116997241974, 'negative': 0.2990836501121521, 'neutral': 0.3152046501636505}","{'positive': 0.019444823265075684, 'negative': 0.2355465590953827, 'neutral': 0.745008647441864}"
"January 16, 2024 10:48 AM IST","Govt slashes windfall tax on crude petroleum to Rs 1,700 per tonne","The tax is levied in the form of Special Additional Excise Duty (SAED). According to an official notification, SAED on export of diesel, petrol and jet fuel or ATF has been retained at nil.",india_news3,"['Special Additional Excise Duty', 'SAED', 'SAED', 'ATF']","['Rs 1,700']","{'positive': 0.5047764182090759, 'negative': 0.4695269465446472, 'neutral': 0.025696611031889915}","{'positive': 0.06014122813940048, 'negative': 0.7373748421669006, 'neutral': 0.20248381793498993}"
"January 16, 2024 12:01 AM IST","Allahabad HC directs DMs in UP, Uttarakhand to demarcate state boundaries",The petitioner requested the court to direct the geographical department of the Survey of India to constitute an expert committee along with revenue officers of Bijnor and Haridwar districts to demarcate the boundaries.,india_news3,"['the Survey of India', 'Bijnor and Haridwar']","['Allahabad', 'UP', 'Uttarakhand']","{'positive': 0.8117671012878418, 'negative': 0.02067503146827221, 'neutral': 0.16755782067775726}","{'positive': 0.34522706270217896, 'negative': 0.07834965735673904, 'neutral': 0.5764232277870178}"
"January 15, 2024 11:50 PM IST",IndiGo passengers refused to board airline coach; sat on tarmac after landing at Mumbai airport,A significant number of flights were impacted at the Delhi airport on Sunday due to dense fog and low visibility conditions.,india_news3,"['Delhi', 'Sunday']",['Mumbai'],"{'positive': 0.08913734555244446, 'negative': 0.9104841947555542, 'neutral': 0.00037846676423214376}","{'positive': 0.08679720014333725, 'negative': 0.8884274959564209, 'neutral': 0.024775275960564613}"
"January 15, 2024 11:46 PM IST",BSF maintaining strict vigil along India-Pak border in Rajasthan,"Every year around Republic Day, there is a special alert along the border for about 10 days but this time, the BSF is also on alert because of the program in Ayodhya, they added.",india_news3,"['Every year', 'about 10 days', 'BSF', 'Ayodhya']","['BSF', 'India', 'Rajasthan']","{'positive': 0.9926901459693909, 'negative': 0.00639344984665513, 'neutral': 0.0009164296207018197}","{'positive': 0.339297890663147, 'negative': 0.07413176447153091, 'neutral': 0.5865703225135803}"
"January 15, 2024 11:42 PM IST","Fire breaks out in e-waste management plant in Vasai, dousing operation underway","The operation to douse the blaze at the unit of Eco Recycling Limited is continuing with the deployment of five fire tending vehicles and scores of personnel, he said.",india_news3,"['Eco Recycling Limited', 'five']",['Vasai'],"{'positive': 0.40004289150238037, 'negative': 0.538733720779419, 'neutral': 0.06122337654232979}","{'positive': 0.04520900920033455, 'negative': 0.4254627525806427, 'neutral': 0.5293282270431519}"
"January 15, 2024 11:38 PM IST","Income tax benefits granted to 2,975 DPIIT recognised startups","The government has rolled out different schemes for these entities, including the Startup India seed fund scheme, fund of fund scheme, and credit guarantee scheme.",india_news3,['Startup India'],"['2,975', 'DPIIT']","{'positive': 0.9949682354927063, 'negative': 0.0009036529809236526, 'neutral': 0.004128039814531803}","{'positive': 0.7249812483787537, 'negative': 0.04780830442905426, 'neutral': 0.22721044719219208}"
"January 15, 2024 11:32 PM IST",Attacks on ships in vicinity of India matter of 'grave concern': Jaishankar on Red Sea crisis,The Indian Navy has already enhanced deployment of its frontline ships and surveillance aircraft for maritime security operations in view of the maritime environment in the critical sea lanes including the North and Central Arabian Sea.,india_news3,"['The Indian Navy', 'Central Arabian Sea']","['India', 'Jaishankar', 'Red Sea']","{'positive': 0.6592555046081543, 'negative': 0.2663683593273163, 'neutral': 0.07437621802091599}","{'positive': 0.0012038511922582984, 'negative': 0.9828490614891052, 'neutral': 0.01594708487391472}"
"January 15, 2024 11:18 PM IST",ED arrests former Punjab forest minister S S Dharamsot in money laundering case,"The investigation pertains to charges of ""bribery"" in the state forest department against the issuance of permits for tree felling and transfer/posting in the department, among other allegations.",india_news3,[],"['Punjab', 'S S Dharamsot']","{'positive': 0.1438559591770172, 'negative': 0.4194221794605255, 'neutral': 0.4367218315601349}","{'positive': 0.03788154944777489, 'negative': 0.796130359172821, 'neutral': 0.16598810255527496}"
"January 15, 2024 11:08 PM IST",Dr. Reddy’s to invest Rs 700 cr in biosimilars and API: GV Prasad on investments & AI,"Dr. Reddy’s plans to invest Rs 700 crore into capacity expansion of biosimilars and Active Pharmaceutical Ingredients. GV Prasad, Co-chairman and Managing Director of Dr. Reddy Laboratories shares his insights on future investments and artificial intelligence. We have seen how AI has reduced the amount of experimentation we need to do, bring more precision to our work, and give us ideas that normal human beings wouldn’t have thought about, he said while explaining how they are using machine learning to understand scaleups. For information watch this interview.",india_news3,"['Reddy', 'Rs', '700', 'Reddy Laboratories', 'AI']","['Reddy', 'Rs']","{'positive': 0.9739659428596497, 'negative': 0.024033207446336746, 'neutral': 0.002000907203182578}","{'positive': 0.7230697274208069, 'negative': 0.15374352037906647, 'neutral': 0.12318676710128784}"
"January 15, 2024 10:55 PM IST",Capital inflows that went to China will pivot to India - Manish Kejriwal of Kedaara Capital| Davos 2024,"'More inflows will come to India and Japan', says Manish Kejriwal Founder and Managing Partner of Kedaara Capital. Fundraising, new investments, and exits were lower in 2023 than in previous years. At Kedaara, it was the best year. We deployed more than $450 million across five deals and $125 million in co-investments at a time when the environment was not strong. He speaks to Moneycontrol's Chandra Srikanth on the innovation of GenAI. Watch this interview for more.",india_news3,"['India', 'Japan', 'Manish', 'Kejriwal Founder', 'Kedaara Capital', '2023', 'previous years', 'Kedaara', 'the best year', 'more than $450 million', 'five', '$125 million', 'Moneycontrol', 'Chandra Srikanth', 'GenAI']","['China', 'India', 'Kejriwal', 'Kedaara Capital|', '2024']","{'positive': 0.973605215549469, 'negative': 0.023199547082185745, 'neutral': 0.0031952220015227795}","{'positive': 0.27255114912986755, 'negative': 0.5037616491317749, 'neutral': 0.22368721663951874}"
